time,n_waiting,n_busy
831.0000,0,4
832.5000,0,3
834.0000,7,4
835.5000,3,4
837.0000,2,4
838.5000,2,4
840.0000,0,2
841.5000,0,3
843.0000,1,4
844.5000,5,4
846.0000,2,4
847.5000,0,2
849.0000,0,2
850.5000,0,2
852.0000,1,4
853.5000,0,2
855.0000,0,3
856.5000,0,4
858.0000,0,2
859.5000,0,2
861.0000,0,3
862.5000,5,4
864.0000,10,4
865.5000,8,4
867.0000,3,4
868.5000,6,4
870.0000,7,4
871.5000,5,4
873.0000,0,3
874.5000,0,2
876.0000,0,2
877.5000,0,1
879.0000,0,1
880.5000,0,1
882.0000,0,1
883.5000,0,2
885.0000,0,4
886.5000,0,2
888.0000,0,1
889.5000,0,3
891.0000,0,4
892.5000,0,4
894.0000,0,1
895.5000,0,2
897.0000,0,1
898.5000,0,0
900.0000,0,2
901.5000,0,2
903.0000,0,1
904.5000,1,4
906.0000,0,3
907.5000,0,2
909.0000,0,1
910.5000,0,0
912.0000,0,2
913.5000,0,3
915.0000,1,4
916.5000,0,4
918.0000,0,2
919.5000,0,2
921.0000,0,4
922.5000,1,4
924.0000,0,4
925.5000,0,2
927.0000,0,1
928.5000,0,2
930.0000,0,1
931.5000,0,1
933.0000,0,1
934.5000,0,2
936.0000,0,0
937.5000,0,3
939.0000,0,0
940.5000,0,3
942.0000,0,3
943.5000,0,0
945.0000,0,0
946.5000,0,0
948.0000,0,0
949.5000,0,0
951.0000,0,0
952.5000,11,4
954.0000,9,4
955.5000,8,4
957.0000,11,4
958.5000,5,4
960.0000,1,4
961.5000,1,4
963.0000,0,0
964.5000,0,0
966.0000,2,4
967.5000,0,3
969.0000,0,3
970.5000,0,0
972.0000,0,0
973.5000,0,1
975.0000,0,3
976.5000,0,0
978.0000,0,4
979.5000,0,1
981.0000,0,2
982.5000,0,1
984.0000,0,2
985.5000,0,1
987.0000,0,0
988.5000,0,0
990.0000,0,1
991.5000,0,1
993.0000,2,4
994.5000,0,2
996.0000,0,1
997.5000,0,2
999.0000,1,4
1000.5000,2,4
1002.0000,0,2
1003.5000,0,1
1005.0000,0,2
1006.5000,0,1
1008.0000,0,1
1009.5000,0,0
1011.0000,0,0
1012.5000,0,0
1014.0000,1,4
1015.5000,2,4
1017.0000,0,3
1018.5000,0,2
1020.0000,0,1
