customer_id,arrival_time,departure_time,service_start_time,server_id,exit_reason
516,302.412407,303.570711,302.412407,3,served
517,302.412407,302.626243,302.412407,0,served
518,302.412407,302.995242,302.412407,1,served
519,303.691566,307.400209,303.691566,3,served
520,306.845819,310.335998,306.845819,0,served
521,306.845819,307.559570,306.845819,1,served
522,306.845819,308.146951,306.845819,2,served
523,306.845819,307.486682,307.400209,3,served
524,306.845819,309.668095,307.486682,3,served
525,307.406233,311.707299,307.559570,1,served
526,307.406233,312.351722,308.146951,2,served
527,307.406233,310.064413,309.668095,3,served
528,309.131158,312.035369,310.064413,3,served
529,309.131158,310.910308,310.335998,0,served
530,309.131158,312.533709,310.910308,0,served
531,309.131158,318.218538,311.707299,1,served
532,309.131158,312.387824,312.035369,3,served
533,310.955056,313.139970,312.351722,2,served
534,310.955056,313.169868,312.387824,3,served
535,311.185768,312.558832,312.533709,0,served
536,312.686265,313.724359,312.686265,0,served
537,313.713954,315.112083,313.713954,3,served
538,313.713954,319.547464,313.713954,2,served
539,314.700189,315.338505,314.700189,0,served
540,316.537488,317.532464,316.537488,3,served
541,316.537488,316.953224,316.537488,0,served
542,316.537488,320.778993,316.953224,0,served
543,316.537488,317.801277,317.532464,3,served
544,318.781030,320.168226,318.781030,3,served
545,318.781030,320.964826,318.781030,1,served
546,318.781030,322.980464,319.547464,2,served
547,318.781030,320.603097,320.168226,3,served
548,318.781030,320.967991,320.603097,3,served
549,318.781030,321.405274,320.778993,0,served
550,320.714509,323.131413,320.964826,1,served
551,321.725424,322.033667,321.725424,3,served
552,321.725424,321.862414,321.725424,0,served
553,321.976798,325.799866,321.976798,0,served
554,323.324772,324.786560,323.324772,3,served
555,323.324772,323.333271,323.324772,1,served
556,326.811250,327.743191,326.811250,3,served
557,326.811250,327.438609,326.811250,0,served
558,327.006243,333.480869,327.006243,1,served
559,329.265177,329.448821,329.265177,3,served
560,329.265177,329.583278,329.265177,0,served
561,330.991145,332.845352,330.991145,3,served
562,330.991145,331.556343,330.991145,0,served
563,331.282211,343.850894,331.282211,2,served
564,331.282211,332.159453,331.556343,0,served
565,331.282211,332.714855,332.159453,0,served
566,331.282211,334.402415,332.714855,0,served
567,331.282211,332.972870,332.845352,3,served
568,331.282211,333.606055,332.972870,3,served
569,331.998194,335.559073,333.480869,1,served
570,331.998194,334.142902,333.606055,3,served
571,332.809526,334.561742,334.142902,3,served
572,332.809526,334.415770,334.402415,0,served
573,333.808696,335.215964,334.415770,0,served
574,334.098423,336.329593,334.561742,3,served
575,334.098423,338.551772,335.215964,0,served
576,334.098423,345.793169,335.559073,1,served
577,334.098423,336.806986,336.329593,3,served
578,334.098423,336.891703,336.806986,3,served
579,334.252312,337.760994,336.891703,3,served
580,336.013210,340.180611,337.760994,3,served
581,336.013210,339.725722,338.551772,0,served
582,336.031074,340.021612,339.725722,0,served
583,336.031074,341.184485,340.021612,0,served
584,336.161036,340.968584,340.180611,3,served
585,338.271994,341.973473,340.968584,3,served
586,338.582520,343.525918,341.184485,0,served
587,338.582520,342.028559,341.973473,3,served
588,338.582520,342.717366,342.028559,3,served
589,340.498157,344.322724,342.717366,3,served
590,341.201671,343.985468,343.525918,0,served
591,341.808835,345.014432,343.850894,2,served
592,342.561358,344.245008,343.985468,0,served
593,342.709969,346.329543,344.245008,0,served
594,342.709969,345.340858,344.322724,3,served
595,343.784735,347.611594,345.014432,2,served
596,344.458697,345.915248,345.340858,3,served
597,346.083432,346.122843,346.083432,3,served
598,346.202334,346.448343,346.202334,3,served
599,347.770129,348.593550,347.770129,3,served
600,348.703105,349.615490,348.703105,3,served
601,348.703105,348.954712,348.703105,0,served
602,348.703105,356.406779,348.703105,1,served
603,349.342579,351.691252,349.342579,0,served
604,349.342579,350.118015,349.342579,2,served
605,349.342579,349.882410,349.615490,3,served
606,350.383425,351.053763,350.383425,3,served
