time,n_waiting,n_busy
864.0000,2,4
865.5000,0,4
867.0000,0,2
868.5000,7,4
870.0000,6,4
871.5000,5,4
873.0000,2,4
874.5000,0,2
876.0000,1,4
877.5000,0,2
879.0000,0,0
880.5000,0,1
882.0000,0,0
883.5000,0,0
885.0000,2,4
886.5000,0,2
888.0000,0,0
889.5000,0,0
891.0000,0,0
892.5000,0,1
894.0000,0,0
895.5000,0,1
897.0000,0,4
898.5000,0,3
900.0000,0,3
901.5000,0,2
903.0000,0,4
904.5000,0,4
906.0000,0,0
907.5000,0,2
909.0000,0,0
910.5000,5,4
912.0000,3,4
913.5000,0,2
915.0000,0,2
916.5000,0,1
918.0000,0,0
919.5000,0,3
921.0000,0,0
922.5000,0,4
924.0000,0,2
925.5000,0,1
927.0000,0,2
928.5000,0,4
930.0000,2,4
931.5000,0,4
933.0000,2,4
934.5000,3,4
936.0000,5,4
937.5000,7,4
939.0000,4,4
940.5000,3,4
942.0000,6,4
943.5000,7,4
945.0000,5,4
946.5000,0,4
948.0000,0,2
949.5000,2,4
951.0000,0,4
952.5000,0,3
954.0000,0,0
955.5000,0,2
957.0000,5,4
958.5000,2,4
960.0000,1,4
961.5000,0,3
963.0000,0,3
964.5000,0,2
966.0000,0,4
967.5000,1,4
969.0000,0,3
970.5000,17,4
972.0000,16,4
973.5000,22,4
975.0000,18,4
976.5000,18,4
978.0000,22,4
979.5000,17,4
981.0000,10,4
982.5000,7,4
984.0000,4,4
985.5000,5,4
987.0000,7,4
988.5000,14,4
990.0000,14,4
991.5000,11,4
993.0000,8,4
994.5000,6,4
996.0000,2,4
997.5000,0,3
999.0000,0,2
1000.5000,0,3
1002.0000,0,1
1003.5000,0,2
1005.0000,0,3
1006.5000,0,3
1008.0000,0,2
1009.5000,0,2
1011.0000,8,4
1012.5000,7,4
1014.0000,9,4
1015.5000,6,4
1017.0000,6,4
1018.5000,5,4
1020.0000,4,4
1021.5000,0,3
1023.0000,0,3
1024.5000,0,2
1026.0000,0,2
1027.5000,0,1
1029.0000,0,1
1030.5000,0,0
1032.0000,0,0
1033.5000,0,1
1035.0000,0,3
1036.5000,0,0
1038.0000,4,4
1039.5000,2,4
1041.0000,0,3
1042.5000,0,2
1044.0000,0,3
1045.5000,0,1
1047.0000,0,0
1048.5000,0,3
1050.0000,0,1
1051.5000,0,0
1053.0000,0,1
1054.5000,0,3
1056.0000,0,2
1057.5000,0,0
1059.0000,0,0
1060.5000,0,0
1062.0000,0,1
1063.5000,4,4
1065.0000,0,3
1066.5000,3,4
1068.0000,1,4
1069.5000,2,4
1071.0000,0,4
1072.5000,0,1
1074.0000,0,3
1075.5000,0,1
1077.0000,1,4
1078.5000,0,4
1080.0000,3,4
1081.5000,0,4
1083.0000,0,1
1084.5000,2,4
1086.0000,0,1
1087.5000,0,4
1089.0000,0,1
1090.5000,0,3
1092.0000,5,4
1093.5000,3,4
1095.0000,0,3
1096.5000,0,0
1098.0000,0,0
1099.5000,0,3
1101.0000,0,3
1102.5000,0,4
1104.0000,0,3
1105.5000,0,1
1107.0000,0,1
1108.5000,0,0
1110.0000,0,1
1111.5000,0,0
1113.0000,0,3
1114.5000,0,3
1116.0000,0,2
1117.5000,0,2
1119.0000,0,3
1120.5000,2,4
1122.0000,0,4
1123.5000,6,4
1125.0000,10,4
1126.5000,13,4
1128.0000,6,4
1129.5000,6,4
1131.0000,7,4
1132.5000,3,4
1134.0000,4,4
1135.5000,0,2
1137.0000,0,3
1138.5000,5,4
1140.0000,3,4
1141.5000,0,4
1143.0000,0,3
1144.5000,0,0
1146.0000,0,0
1147.5000,2,4
1149.0000,0,3
1150.5000,9,4
1152.0000,7,4
1153.5000,10,4
1155.0000,19,4
1156.5000,15,4
1158.0000,14,4
1159.5000,13,4
1161.0000,11,4
1162.5000,11,4
1164.0000,10,4
1165.5000,5,4
1167.0000,5,4
1168.5000,5,4
1170.0000,4,4
1171.5000,5,4
1173.0000,1,4
1174.5000,2,4
1176.0000,0,3
1177.5000,0,3
1179.0000,0,4
1180.5000,0,2
1182.0000,5,4
1183.5000,10,4
1185.0000,7,4
1186.5000,5,4
1188.0000,4,4
1189.5000,0,4
1191.0000,0,3
1192.5000,1,4
1194.0000,0,3
1195.5000,0,4
1197.0000,0,1
1198.5000,0,2
1200.0000,0,1
1201.5000,0,1
1203.0000,0,0
1204.5000,2,4
1206.0000,0,2
1207.5000,0,3
1209.0000,1,4
1210.5000,0,2
1212.0000,0,2
1213.5000,0,2
1215.0000,4,4
1216.5000,3,4
1218.0000,0,2
1219.5000,0,2
1221.0000,0,2
1222.5000,0,1
1224.0000,0,0
1225.5000,0,3
1227.0000,1,4
1228.5000,0,2
1230.0000,0,4
1231.5000,0,1
1233.0000,0,0
1234.5000,0,0
1236.0000,0,0
1237.5000,0,0
1239.0000,0,0
1240.5000,0,0
1242.0000,0,1
1243.5000,0,1
1245.0000,9,4
1246.5000,9,4
1248.0000,5,4
1249.5000,5,4
1251.0000,0,4
1252.5000,0,4
1254.0000,2,4
1255.5000,3,4
1257.0000,0,4
1258.5000,1,4
1260.0000,0,2
1261.5000,0,2
1263.0000,0,1
1264.5000,0,1
1266.0000,0,0
1267.5000,0,0
1269.0000,0,0
1270.5000,0,2
1272.0000,0,3
1273.5000,0,2
1275.0000,0,1
1276.5000,0,3
1278.0000,0,4
1279.5000,0,2
1281.0000,7,4
1282.5000,7,4
1284.0000,3,4
1285.5000,0,3
1287.0000,1,4
1288.5000,0,2
1290.0000,0,2
1291.5000,0,1
1293.0000,0,1
1294.5000,0,3
1296.0000,0,2
1297.5000,1,4
1299.0000,3,4
1300.5000,0,2
1302.0000,1,4
1303.5000,0,2
1305.0000,0,3
1306.5000,1,4
1308.0000,0,3
1309.5000,0,2
1311.0000,0,3
1312.5000,0,3
1314.0000,0,0
1315.5000,0,0
1317.0000,2,4
1318.5000,0,2
1320.0000,0,3
1321.5000,0,4
1323.0000,0,1
1324.5000,0,1
1326.0000,0,1
1327.5000,0,1
1329.0000,0,1
1330.5000,1,4
1332.0000,0,2
1333.5000,0,3
1335.0000,0,4
1336.5000,1,4
1338.0000,0,1
1339.5000,0,1
1341.0000,3,4
1342.5000,4,4
1344.0000,4,4
1345.5000,6,4
1347.0000,2,4
1348.5000,2,4
1350.0000,1,4
1351.5000,13,4
1353.0000,19,4
1354.5000,19,4
1356.0000,15,4
1357.5000,14,4
1359.0000,12,4
1360.5000,11,4
1362.0000,10,4
1363.5000,6,4
1365.0000,0,4
1366.5000,0,3
1368.0000,0,4
1369.5000,0,2
1371.0000,0,4
1372.5000,0,1
1374.0000,0,1
1375.5000,0,3
1377.0000,0,2
1378.5000,6,4
1380.0000,4,4
1381.5000,9,4
1383.0000,5,4
1384.5000,4,4
1386.0000,7,4
1387.5000,6,4
1389.0000,5,4
1390.5000,6,4
1392.0000,4,4
1393.5000,0,2
1395.0000,0,4
1396.5000,3,4
1398.0000,0,4
1399.5000,0,1
1401.0000,0,4
1402.5000,0,4
1404.0000,2,4
1405.5000,9,4
1407.0000,10,4
1408.5000,13,4
1410.0000,8,4
1411.5000,10,4
1413.0000,15,4
1414.5000,11,4
1416.0000,12,4
1417.5000,21,4
1419.0000,18,4
1420.5000,14,4
1422.0000,17,4
1423.5000,16,4
1425.0000,16,4
1426.5000,17,4
1428.0000,17,4
1429.5000,19,4
1431.0000,16,4
1432.5000,13,4
1434.0000,11,4
1435.5000,1,4
1437.0000,0,3
1438.5000,0,1
1440.0000,0,1
1441.5000,0,2
1443.0000,0,2
1444.5000,0,1
1446.0000,0,1
1447.5000,0,1
1449.0000,0,0
1450.5000,0,0
1452.0000,0,0
1453.5000,0,1
1455.0000,0,0
1456.5000,0,0
1458.0000,0,0
1459.5000,0,1
1461.0000,0,0
1462.5000,0,2
1464.0000,0,2
1465.5000,0,0
1467.0000,4,4
1468.5000,3,4
1470.0000,1,4
1471.5000,6,4
1473.0000,2,4
1474.5000,2,4
1476.0000,0,3
1477.5000,0,1
1479.0000,0,3
1480.5000,0,0
1482.0000,0,1
1483.5000,0,3
1485.0000,0,3
1486.5000,2,4
1488.0000,0,3
1489.5000,0,2
1491.0000,0,4
1492.5000,3,4
1494.0000,0,3
1495.5000,0,4
1497.0000,0,4
1498.5000,2,4
1500.0000,0,2
1501.5000,0,3
1503.0000,7,4
1504.5000,3,4
1506.0000,8,4
1507.5000,15,4
1509.0000,15,4
1510.5000,15,4
1512.0000,11,4
1513.5000,4,4
1515.0000,3,4
1516.5000,0,3
1518.0000,1,4
1519.5000,0,2
1521.0000,0,4
1522.5000,0,3
1524.0000,0,2
1525.5000,0,2
1527.0000,0,1
1528.5000,0,1
1530.0000,0,2
1531.5000,0,1
1533.0000,0,3
1534.5000,0,1
1536.0000,0,1
1537.5000,0,3
1539.0000,3,4
1540.5000,1,4
1542.0000,0,2
1543.5000,0,4
1545.0000,1,4
1546.5000,5,4
1548.0000,1,4
1549.5000,0,3
1551.0000,2,4
1552.5000,0,3
1554.0000,0,1
1555.5000,0,3
1557.0000,0,2
1558.5000,0,4
1560.0000,0,1
1561.5000,0,4
1563.0000,1,4
1564.5000,0,2
1566.0000,1,4
1567.5000,0,1
1569.0000,0,3
1570.5000,0,3
1572.0000,2,4
1573.5000,0,4
1575.0000,0,1
1576.5000,0,1
1578.0000,0,1
1579.5000,0,1
1581.0000,0,0
1582.5000,0,0
1584.0000,1,4
1585.5000,0,2
1587.0000,0,1
1588.5000,0,3
1590.0000,0,1
1591.5000,0,2
1593.0000,0,3
1594.5000,0,3
1596.0000,0,1
1597.5000,0,2
1599.0000,0,2
1600.5000,1,4
1602.0000,5,4
1603.5000,7,4
1605.0000,1,4
1606.5000,7,4
1608.0000,4,4
1609.5000,0,4
1611.0000,0,2
1612.5000,0,4
1614.0000,0,2
1615.5000,1,4
1617.0000,5,4
1618.5000,1,4
1620.0000,2,4
1621.5000,0,2
1623.0000,0,1
1624.5000,0,1
1626.0000,0,0
1627.5000,0,0
1629.0000,0,1
1630.5000,0,0
1632.0000,0,1
1633.5000,0,1
1635.0000,4,4
1636.5000,0,4
1638.0000,0,1
1639.5000,0,0
1641.0000,0,2
1642.5000,0,1
1644.0000,0,3
1645.5000,0,2
1647.0000,0,1
1648.5000,0,1
1650.0000,1,4
1651.5000,0,0
1653.0000,0,0
1654.5000,1,4
1656.0000,0,2
1657.5000,0,3
1659.0000,0,2
1660.5000,0,0
1662.0000,0,0
1663.5000,0,0
1665.0000,0,2
1666.5000,2,4
1668.0000,5,4
1669.5000,8,4
1671.0000,6,4
1672.5000,3,4
1674.0000,1,4
1675.5000,9,4
1677.0000,7,4
1678.5000,4,4
1680.0000,1,4
1681.5000,1,4
1683.0000,0,4
1684.5000,0,1
1686.0000,1,4
1687.5000,0,4
1689.0000,0,4
1690.5000,0,1
1692.0000,0,3
1693.5000,0,1
1695.0000,0,1
1696.5000,0,0
1698.0000,0,0
1699.5000,0,2
1701.0000,3,4
1702.5000,0,4
1704.0000,0,4
1705.5000,0,1
1707.0000,5,4
1708.5000,3,4
1710.0000,0,3
1711.5000,0,1
1713.0000,0,2
1714.5000,0,4
1716.0000,0,3
1717.5000,0,4
1719.0000,0,3
1720.5000,0,3
1722.0000,0,3
1723.5000,4,4
1725.0000,0,4
1726.5000,0,2
1728.0000,0,1
1729.5000,2,4
1731.0000,0,2
1732.5000,0,2
1734.0000,0,2
1735.5000,0,1
1737.0000,0,0
1738.5000,0,4
1740.0000,2,4
1741.5000,2,4
1743.0000,3,4
1744.5000,2,4
1746.0000,0,2
1747.5000,0,0
1749.0000,0,3
1750.5000,0,1
1752.0000,0,1
1753.5000,0,1
1755.0000,2,4
1756.5000,2,4
1758.0000,0,4
1759.5000,4,4
1761.0000,6,4
1762.5000,5,4
1764.0000,2,4
1765.5000,2,4
1767.0000,5,4
1768.5000,3,4
1770.0000,0,3
1771.5000,0,2
1773.0000,6,4
1774.5000,8,4
1776.0000,6,4
1777.5000,4,4
1779.0000,1,4
1780.5000,1,4
1782.0000,1,4
1783.5000,0,2
1785.0000,0,1
1786.5000,0,1
1788.0000,0,2
1789.5000,0,1
1791.0000,0,2
1792.5000,0,0
1794.0000,0,4
1795.5000,5,4
1797.0000,2,4
1798.5000,0,3
1800.0000,3,4
1801.5000,0,1
1803.0000,0,4
1804.5000,10,4
1806.0000,14,4
1807.5000,14,4
1809.0000,11,4
1810.5000,10,4
1812.0000,6,4
1813.5000,3,4
1815.0000,0,3
1816.5000,0,4
1818.0000,4,4
1819.5000,5,4
1821.0000,3,4
1822.5000,6,4
1824.0000,1,4
1825.5000,7,4
1827.0000,0,4
1828.5000,0,1
1830.0000,4,4
1831.5000,4,4
1833.0000,3,4
1834.5000,2,4
1836.0000,0,4
1837.5000,0,1
1839.0000,3,4
1840.5000,2,4
1842.0000,0,4
1843.5000,0,2
1845.0000,0,2
1846.5000,0,4
1848.0000,0,1
1849.5000,0,3
1851.0000,1,4
1852.5000,1,4
1854.0000,0,3
1855.5000,0,2
1857.0000,0,3
1858.5000,0,3
1860.0000,0,0
1861.5000,0,0
1863.0000,0,2
1864.5000,0,2
1866.0000,0,3
1867.5000,10,4
1869.0000,6,4
1870.5000,5,4
1872.0000,4,4
1873.5000,0,4
1875.0000,0,2
1876.5000,0,3
1878.0000,0,1
1879.5000,0,2
1881.0000,0,1
1882.5000,0,3
1884.0000,0,2
1885.5000,0,2
1887.0000,0,1
1888.5000,0,2
1890.0000,0,0
1891.5000,0,0
1893.0000,0,1
1894.5000,0,2
1896.0000,0,1
1897.5000,0,0
1899.0000,0,0
1900.5000,0,0
1902.0000,0,1
1903.5000,0,0
1905.0000,0,0
1906.5000,0,0
1908.0000,0,0
1909.5000,0,0
1911.0000,0,0
1912.5000,0,0
1914.0000,0,0
1915.5000,0,0
1917.0000,0,0
1918.5000,0,2
1920.0000,0,4
1921.5000,0,1
1923.0000,0,2
1924.5000,7,4
1926.0000,7,4
1927.5000,5,4
1929.0000,6,4
1930.5000,4,4
1932.0000,3,4
1933.5000,2,4
1935.0000,0,4
1936.5000,0,3
1938.0000,0,1
1939.5000,0,0
1941.0000,0,0
1942.5000,0,0
1944.0000,0,3
1945.5000,0,2
1947.0000,0,2
1948.5000,0,0
1950.0000,0,1
1951.5000,0,2
1953.0000,3,4
1954.5000,0,3
1956.0000,1,4
1957.5000,0,2
1959.0000,0,0
1960.5000,0,0
1962.0000,0,0
1963.5000,0,4
1965.0000,0,1
1966.5000,0,1
1968.0000,0,3
1969.5000,0,2
1971.0000,0,2
1972.5000,0,2
1974.0000,0,0
1975.5000,0,2
1977.0000,0,0
1978.5000,0,1
1980.0000,0,4
1981.5000,4,4
1983.0000,7,4
1984.5000,12,4
1986.0000,15,4
1987.5000,12,4
1989.0000,15,4
1990.5000,13,4
1992.0000,10,4
1993.5000,11,4
1995.0000,8,4
1996.5000,8,4
1998.0000,5,4
1999.5000,4,4
2001.0000,0,4
2002.5000,0,1
2004.0000,0,0
2005.5000,0,0
2007.0000,0,2
2008.5000,0,2
2010.0000,0,2
2011.5000,0,1
2013.0000,0,3
2014.5000,0,0
2016.0000,0,4
2017.5000,0,0
2019.0000,0,3
2020.5000,0,1
2022.0000,0,2
2023.5000,0,2
2025.0000,0,2
2026.5000,8,4
2028.0000,7,4
2029.5000,6,4
2031.0000,12,4
2032.5000,15,4
2034.0000,12,4
2035.5000,10,4
2037.0000,8,4
2038.5000,11,4
2040.0000,15,4
2041.5000,16,4
2043.0000,15,4
2044.5000,14,4
2046.0000,9,4
2047.5000,7,4
2049.0000,11,4
2050.5000,7,4
2052.0000,7,4
2053.5000,9,4
2055.0000,6,4
2056.5000,3,4
2058.0000,2,4
2059.5000,3,4
2061.0000,10,4
2062.5000,13,4
2064.0000,8,4
2065.5000,6,4
2067.0000,10,4
2068.5000,6,4
2070.0000,4,4
2071.5000,2,4
2073.0000,5,4
2074.5000,5,4
2076.0000,4,4
2077.5000,0,4
2079.0000,0,1
2080.5000,0,4
2082.0000,0,2
2083.5000,0,1
2085.0000,0,0
2086.5000,0,1
2088.0000,0,1
2089.5000,0,1
2091.0000,0,1
2092.5000,0,2
2094.0000,0,2
2095.5000,0,2
2097.0000,0,1
2098.5000,0,2
2100.0000,0,1
2101.5000,1,4
2103.0000,0,3
2104.5000,0,2
2106.0000,1,4
2107.5000,3,4
2109.0000,3,4
2110.5000,0,4
2112.0000,0,3
2113.5000,0,2
2115.0000,0,3
2116.5000,0,1
2118.0000,0,1
2119.5000,0,3
2121.0000,2,4
2122.5000,0,4
2124.0000,0,0
2125.5000,6,4
2127.0000,8,4
2128.5000,8,4
2130.0000,6,4
2131.5000,4,4
2133.0000,0,4
2134.5000,0,4
2136.0000,0,4
2137.5000,0,2
2139.0000,1,4
2140.5000,0,4
2142.0000,1,4
2143.5000,0,3
2145.0000,0,1
2146.5000,0,1
2148.0000,0,0
2149.5000,0,0
2151.0000,0,3
2152.5000,3,4
2154.0000,0,3
2155.5000,0,3
2157.0000,0,4
2158.5000,0,2
2160.0000,1,4
2161.5000,0,4
2163.0000,10,4
2164.5000,9,4
2166.0000,7,4
2167.5000,8,4
2169.0000,6,4
2170.5000,0,2
2172.0000,0,3
2173.5000,0,2
2175.0000,0,1
2176.5000,0,0
2178.0000,0,1
2179.5000,0,1
2181.0000,0,1
2182.5000,0,2
2184.0000,0,3
2185.5000,0,0
2187.0000,0,1
2188.5000,0,3
2190.0000,8,4
2191.5000,15,4
2193.0000,13,4
2194.5000,10,4
2196.0000,5,4
2197.5000,5,4
2199.0000,0,4
2200.5000,0,1
2202.0000,0,2
2203.5000,0,2
2205.0000,0,1
2206.5000,0,2
2208.0000,0,2
2209.5000,0,1
2211.0000,2,4
2212.5000,0,2
2214.0000,0,2
2215.5000,0,0
2217.0000,0,0
2218.5000,0,0
2220.0000,0,3
2221.5000,0,3
2223.0000,0,1
2224.5000,0,0
2226.0000,0,4
2227.5000,0,4
2229.0000,0,2
2230.5000,0,1
2232.0000,0,1
2233.5000,0,2
2235.0000,0,1
2236.5000,0,1
2238.0000,3,4
2239.5000,2,4
2241.0000,0,4
2242.5000,1,4
2244.0000,0,4
2245.5000,0,1
2247.0000,0,0
2248.5000,0,0
2250.0000,0,1
2251.5000,0,0
2253.0000,0,0
2254.5000,0,1
2256.0000,0,1
2257.5000,0,0
2259.0000,0,0
2260.5000,0,1
2262.0000,0,1
2263.5000,0,0
2265.0000,0,1
2266.5000,1,4
2268.0000,0,1
2269.5000,0,1
2271.0000,0,2
2272.5000,0,1
2274.0000,0,1
2275.5000,0,1
2277.0000,0,1
2278.5000,0,1
2280.0000,0,0
2281.5000,0,0
2283.0000,0,1
2284.5000,0,0
2286.0000,1,4
2287.5000,0,1
2289.0000,0,1
2290.5000,0,0
2292.0000,2,4
2293.5000,13,4
2295.0000,10,4
2296.5000,11,4
2298.0000,8,4
2299.5000,7,4
2301.0000,15,4
2302.5000,15,4
2304.0000,20,4
2305.5000,25,4
2307.0000,23,4
2308.5000,24,4
2310.0000,22,4
2311.5000,23,4
2313.0000,20,4
2314.5000,19,4
2316.0000,12,4
2317.5000,9,4
2319.0000,7,4
2320.5000,6,4
2322.0000,9,4
2323.5000,10,4
2325.0000,12,4
2326.5000,9,4
2328.0000,7,4
2329.5000,5,4
2331.0000,4,4
2332.5000,2,4
2334.0000,1,4
2335.5000,0,1
2337.0000,0,4
2338.5000,3,4
2340.0000,0,1
2341.5000,0,1
2343.0000,0,2
2344.5000,1,4
2346.0000,0,2
2347.5000,1,4
2349.0000,9,4
2350.5000,8,4
2352.0000,5,4
2353.5000,2,4
2355.0000,0,4
2356.5000,0,1
2358.0000,0,2
2359.5000,0,2
2361.0000,0,2
2362.5000,0,0
2364.0000,0,1
2365.5000,0,2
2367.0000,0,1
2368.5000,0,1
2370.0000,0,2
2371.5000,0,1
2373.0000,0,0
2374.5000,2,4
2376.0000,2,4
2377.5000,1,4
2379.0000,6,4
2380.5000,6,4
2382.0000,15,4
2383.5000,13,4
2385.0000,21,4
2386.5000,20,4
2388.0000,16,4
2389.5000,15,4
2391.0000,16,4
2392.5000,11,4
2394.0000,7,4
2395.5000,3,4
2397.0000,2,4
2398.5000,9,4
2400.0000,7,4
2401.5000,7,4
2403.0000,3,4
2404.5000,2,4
2406.0000,0,1
2407.5000,0,0
2409.0000,0,0
2410.5000,0,1
2412.0000,0,0
2413.5000,0,1
2415.0000,0,0
2416.5000,0,0
2418.0000,0,2
2419.5000,0,0
2421.0000,0,0
2422.5000,0,0
2424.0000,0,1
2425.5000,0,0
2427.0000,0,0
2428.5000,0,3
2430.0000,5,4
2431.5000,5,4
2433.0000,6,4
2434.5000,5,4
2436.0000,5,4
2437.5000,4,4
2439.0000,2,4
2440.5000,0,2
2442.0000,1,4
2443.5000,8,4
2445.0000,6,4
2446.5000,7,4
2448.0000,11,4
2449.5000,8,4
2451.0000,8,4
2452.5000,5,4
2454.0000,0,3
2455.5000,0,1
2457.0000,3,4
2458.5000,4,4
2460.0000,0,3
2461.5000,0,3
2463.0000,0,1
2464.5000,0,1
