customer_id,arrival_time,departure_time,service_start_time,server_id,exit_reason
487,300.907497,301.796318,300.907497,3,served
488,300.907497,305.054899,300.907497,0,served
489,300.907497,305.892022,300.907497,2,served
490,301.231620,303.981599,301.796318,3,served
491,302.180353,304.655006,303.981599,3,served
492,302.604904,305.023994,304.655006,3,served
493,302.604904,306.160136,305.023994,3,served
494,304.261319,305.588303,305.054899,0,served
495,304.261319,305.736840,305.487930,1,served
496,304.261319,305.669127,305.588303,0,served
497,305.407582,305.722214,305.669127,0,served
498,305.407582,305.873972,305.722214,0,served
499,305.407582,310.496442,305.736840,1,served
500,305.407582,305.893175,305.873972,0,served
501,309.168755,310.465154,309.168755,3,served
502,310.870563,312.159154,310.870563,3,served
503,310.870563,312.080438,310.870563,0,served
504,311.253355,315.126148,311.253355,1,served
505,311.253355,314.209338,311.253355,2,served
506,312.240883,312.321723,312.240883,3,served
507,312.240883,313.361501,312.240883,0,served
508,312.240883,312.555601,312.321723,3,served
509,314.136024,316.001510,314.136024,3,served
510,316.799566,320.526169,316.799566,3,served
511,316.799566,319.131089,316.799566,0,served
512,319.927753,319.994086,319.927753,0,served
513,319.927753,320.484577,319.927753,1,served
514,319.927753,320.687252,319.927753,2,served
515,319.927753,321.770847,319.994086,0,served
516,320.313297,322.286745,320.484577,1,served
517,320.313297,322.770067,320.526169,3,served
518,321.710203,328.701405,321.710203,2,served
519,327.014766,329.160278,327.014766,3,served
520,329.581670,329.638109,329.581670,3,served
521,329.581670,330.360964,329.581670,0,served
522,330.169115,330.592191,330.169115,3,served
523,330.169115,335.744640,330.169115,1,served
524,330.169115,337.993610,330.169115,2,served
525,331.756833,332.536583,331.756833,3,served
526,331.756833,331.762521,331.756833,0,served
527,331.756833,337.161910,331.762521,0,served
528,331.961967,333.519673,332.536583,3,served
529,334.482840,337.175969,334.482840,3,served
530,334.482840,344.404194,335.744640,1,served
531,334.482840,337.842645,337.161910,0,served
532,334.482840,337.813023,337.175969,3,served
533,335.026699,338.840807,337.813023,3,served
534,335.132744,339.609935,337.842645,0,served
535,335.132744,343.443033,337.993610,2,served
536,338.048877,339.335041,338.840807,3,served
537,338.153374,339.432114,339.335041,3,served
538,338.153374,339.595037,339.432114,3,served
539,339.032765,339.752458,339.595037,3,served
540,340.720674,342.994901,340.720674,3,served
541,343.332771,343.691442,343.332771,3,served
542,343.332771,343.456103,343.332771,0,served
543,346.176289,347.632732,346.176289,3,served
544,346.324269,346.860830,346.324269,0,served
545,347.711439,348.491261,347.711439,3,served
546,347.711439,348.095163,347.711439,0,served
547,347.711439,348.457219,347.711439,1,served
548,347.711439,359.486482,347.711439,2,served
549,348.285529,348.582279,348.285529,0,served
550,348.285529,353.940306,348.457219,1,served
551,351.359409,354.920175,351.359409,3,served
552,354.229267,354.359266,354.229267,0,served
553,354.714558,354.978533,354.714558,0,served
554,354.714558,356.351648,354.714558,1,served
555,354.714558,359.428215,354.920175,3,served
556,355.976963,357.236354,355.976963,0,served
