time,n_waiting,n_busy
499.5000,0,0
501.0000,7,4
502.5000,4,4
504.0000,3,4
505.5000,0,3
507.0000,0,1
508.5000,0,1
510.0000,0,2
511.5000,0,3
513.0000,0,1
514.5000,0,1
516.0000,0,0
517.5000,0,0
519.0000,0,2
520.5000,0,3
522.0000,4,4
523.5000,6,4
525.0000,5,4
526.5000,3,4
528.0000,2,4
529.5000,1,4
531.0000,0,4
532.5000,0,3
534.0000,0,2
535.5000,2,4
537.0000,0,4
538.5000,0,4
540.0000,0,2
541.5000,0,2
543.0000,0,1
544.5000,0,3
546.0000,0,3
547.5000,0,1
549.0000,1,4
550.5000,0,1
552.0000,0,1
553.5000,0,1
555.0000,0,0
556.5000,0,4
558.0000,0,4
559.5000,6,4
561.0000,4,4
562.5000,3,4
564.0000,2,4
565.5000,0,3
567.0000,1,4
568.5000,5,4
570.0000,5,4
571.5000,2,4
573.0000,3,4
574.5000,5,4
576.0000,7,4
577.5000,4,4
579.0000,4,4
580.5000,1,4
582.0000,0,3
583.5000,2,4
585.0000,0,3
586.5000,5,4
588.0000,6,4
589.5000,5,4
591.0000,2,4
592.5000,0,2
594.0000,0,2
595.5000,0,3
597.0000,0,3
598.5000,0,1
600.0000,0,0
601.5000,0,3
603.0000,0,4
604.5000,0,2
606.0000,0,2
607.5000,0,3
609.0000,0,3
610.5000,0,2
612.0000,3,4
613.5000,0,3
615.0000,0,4
616.5000,3,4
618.0000,0,4
619.5000,0,3
621.0000,0,1
622.5000,0,0
624.0000,0,1
625.5000,0,3
627.0000,0,3
628.5000,0,0
630.0000,0,0
631.5000,1,4
633.0000,9,4
634.5000,9,4
636.0000,11,4
637.5000,14,4
639.0000,11,4
640.5000,14,4
642.0000,11,4
643.5000,8,4
645.0000,10,4
646.5000,20,4
648.0000,18,4
649.5000,16,4
651.0000,15,4
652.5000,9,4
654.0000,5,4
655.5000,9,4
657.0000,8,4
658.5000,11,4
660.0000,8,4
661.5000,5,4
663.0000,7,4
664.5000,4,4
666.0000,7,4
667.5000,2,4
669.0000,0,2
670.5000,0,2
672.0000,0,1
673.5000,0,1
675.0000,1,4
676.5000,2,4
678.0000,0,4
679.5000,0,2
681.0000,0,4
682.5000,1,4
684.0000,0,2
685.5000,0,0
687.0000,0,0
688.5000,0,1
690.0000,2,4
691.5000,6,4
693.0000,0,4
694.5000,0,2
696.0000,3,4
697.5000,4,4
699.0000,11,4
700.5000,4,4
702.0000,0,4
703.5000,0,2
705.0000,0,0
706.5000,0,1
708.0000,0,0
709.5000,0,2
711.0000,0,2
712.5000,2,4
714.0000,3,4
715.5000,1,4
717.0000,1,4
718.5000,0,3
720.0000,0,3
721.5000,5,4
723.0000,3,4
724.5000,2,4
726.0000,0,4
727.5000,0,4
729.0000,1,4
730.5000,1,4
732.0000,5,4
733.5000,4,4
735.0000,0,3
736.5000,0,2
738.0000,0,1
739.5000,0,2
741.0000,0,1
742.5000,0,0
744.0000,0,0
745.5000,0,0
747.0000,0,0
748.5000,0,1
750.0000,0,3
751.5000,0,0
753.0000,0,4
754.5000,2,4
756.0000,0,4
757.5000,0,2
759.0000,0,1
760.5000,3,4
762.0000,2,4
763.5000,0,4
765.0000,3,4
766.5000,0,3
768.0000,3,4
769.5000,4,4
771.0000,0,3
772.5000,0,2
774.0000,0,3
775.5000,0,4
777.0000,0,2
778.5000,2,4
780.0000,0,3
781.5000,1,4
783.0000,0,2
784.5000,1,4
786.0000,0,3
787.5000,0,2
789.0000,0,2
790.5000,0,4
792.0000,0,3
793.5000,0,3
795.0000,4,4
796.5000,8,4
798.0000,4,4
799.5000,4,4
801.0000,6,4
802.5000,4,4
804.0000,2,4
805.5000,1,4
807.0000,0,2
808.5000,8,4
810.0000,7,4
811.5000,3,4
813.0000,8,4
814.5000,6,4
816.0000,3,4
817.5000,1,4
819.0000,0,4
820.5000,6,4
822.0000,8,4
823.5000,8,4
825.0000,5,4
826.5000,4,4
828.0000,3,4
829.5000,0,4
831.0000,2,4
832.5000,0,2
834.0000,0,2
835.5000,0,2
837.0000,0,0
838.5000,0,1
840.0000,1,4
841.5000,0,3
843.0000,0,0
844.5000,0,0
846.0000,0,1
847.5000,0,2
849.0000,0,3
850.5000,0,3
852.0000,0,2
853.5000,0,1
855.0000,0,0
856.5000,0,1
858.0000,0,4
859.5000,2,4
861.0000,2,4
862.5000,1,4
864.0000,1,4
865.5000,4,4
867.0000,6,4
868.5000,4,4
870.0000,3,4
871.5000,2,4
873.0000,3,4
874.5000,5,4
876.0000,2,4
877.5000,4,4
879.0000,3,4
880.5000,1,4
882.0000,5,4
883.5000,2,4
885.0000,0,4
886.5000,0,2
888.0000,12,4
889.5000,11,4
891.0000,11,4
892.5000,9,4
894.0000,6,4
895.5000,7,4
897.0000,9,4
898.5000,8,4
900.0000,4,4
901.5000,3,4
903.0000,0,2
904.5000,0,2
906.0000,0,3
907.5000,0,3
909.0000,0,1
910.5000,0,1
912.0000,0,1
913.5000,0,0
915.0000,0,1
916.5000,1,4
918.0000,0,3
919.5000,0,3
921.0000,0,2
922.5000,0,2
924.0000,7,4
925.5000,6,4
927.0000,7,4
928.5000,3,4
930.0000,3,4
931.5000,0,3
933.0000,0,3
934.5000,0,2
936.0000,0,3
937.5000,0,1
939.0000,0,4
940.5000,1,4
942.0000,0,3
943.5000,0,0
945.0000,0,3
946.5000,3,4
948.0000,6,4
949.5000,0,2
951.0000,0,4
952.5000,2,4
954.0000,0,4
955.5000,0,3
957.0000,0,2
958.5000,0,3
960.0000,0,3
961.5000,0,1
963.0000,0,2
964.5000,0,0
966.0000,0,2
967.5000,0,1
969.0000,0,2
970.5000,4,4
972.0000,1,4
973.5000,0,4
975.0000,0,3
976.5000,0,2
978.0000,0,4
979.5000,0,3
981.0000,0,1
982.5000,0,0
984.0000,0,0
985.5000,0,1
987.0000,0,0
988.5000,0,0
990.0000,0,0
991.5000,0,1
993.0000,0,1
994.5000,0,3
996.0000,3,4
997.5000,12,4
999.0000,12,4
1000.5000,13,4
1002.0000,6,4
1003.5000,5,4
1005.0000,5,4
1006.5000,0,3
1008.0000,6,4
1009.5000,3,4
1011.0000,5,4
1012.5000,3,4
1014.0000,1,4
1015.5000,3,4
1017.0000,1,4
1018.5000,6,4
1020.0000,3,4
1021.5000,2,4
1023.0000,1,4
1024.5000,0,1
1026.0000,0,2
1027.5000,0,1
1029.0000,0,0
1030.5000,0,1
1032.0000,0,0
1033.5000,1,4
1035.0000,0,2
1036.5000,0,1
1038.0000,0,3
1039.5000,0,2
1041.0000,0,1
1042.5000,3,4
1044.0000,0,2
1045.5000,1,4
1047.0000,0,2
1048.5000,3,4
1050.0000,5,4
1051.5000,4,4
1053.0000,0,2
1054.5000,0,3
1056.0000,5,4
1057.5000,15,4
1059.0000,18,4
1060.5000,19,4
1062.0000,18,4
1063.5000,17,4
1065.0000,13,4
1066.5000,16,4
1068.0000,18,4
1069.5000,16,4
1071.0000,13,4
1072.5000,15,4
1074.0000,14,4
1075.5000,13,4
1077.0000,16,4
1078.5000,13,4
1080.0000,9,4
1081.5000,12,4
1083.0000,12,4
1084.5000,10,4
1086.0000,12,4
1087.5000,12,4
1089.0000,9,4
1090.5000,10,4
1092.0000,8,4
1093.5000,2,4
1095.0000,3,4
1096.5000,0,3
1098.0000,0,3
1099.5000,0,2
1101.0000,4,4
1102.5000,1,4
1104.0000,0,3
1105.5000,2,4
1107.0000,3,4
1108.5000,0,3
1110.0000,0,2
1111.5000,0,4
1113.0000,0,3
1114.5000,0,3
1116.0000,0,2
1117.5000,3,4
1119.0000,0,3
1120.5000,0,2
1122.0000,1,4
1123.5000,0,3
1125.0000,2,4
1126.5000,0,3
1128.0000,0,1
1129.5000,0,2
1131.0000,0,1
1132.5000,3,4
1134.0000,3,4
1135.5000,0,4
1137.0000,0,2
1138.5000,0,1
1140.0000,0,1
1141.5000,0,1
1143.0000,0,0
1144.5000,0,0
1146.0000,0,0
1147.5000,0,0
1149.0000,0,0
1150.5000,0,1
1152.0000,0,0
1153.5000,2,4
1155.0000,0,3
1156.5000,2,4
1158.0000,1,4
1159.5000,0,4
1161.0000,0,2
1162.5000,0,4
1164.0000,0,2
1165.5000,0,1
1167.0000,0,1
1168.5000,0,1
1170.0000,0,1
1171.5000,0,0
1173.0000,0,0
1174.5000,0,1
1176.0000,0,1
1177.5000,0,2
1179.0000,0,1
1180.5000,2,4
1182.0000,4,4
1183.5000,2,4
1185.0000,10,4
1186.5000,5,4
1188.0000,0,3
1189.5000,0,4
1191.0000,5,4
1192.5000,2,4
1194.0000,2,4
1195.5000,10,4
1197.0000,7,4
1198.5000,9,4
1200.0000,11,4
1201.5000,8,4
1203.0000,11,4
1204.5000,9,4
1206.0000,6,4
1207.5000,3,4
1209.0000,5,4
1210.5000,0,1
1212.0000,0,0
1213.5000,0,0
1215.0000,0,1
1216.5000,0,0
1218.0000,0,0
1219.5000,2,4
1221.0000,0,2
1222.5000,0,2
1224.0000,5,4
1225.5000,5,4
1227.0000,3,4
1228.5000,4,4
1230.0000,0,4
1231.5000,0,1
1233.0000,0,0
1234.5000,0,2
1236.0000,1,4
1237.5000,1,4
1239.0000,0,0
1240.5000,0,0
1242.0000,0,1
1243.5000,0,2
1245.0000,0,2
1246.5000,0,4
1248.0000,0,1
1249.5000,0,1
1251.0000,0,3
1252.5000,0,0
1254.0000,0,0
1255.5000,0,2
1257.0000,0,1
1258.5000,0,2
1260.0000,0,1
1261.5000,0,1
1263.0000,0,2
1264.5000,0,0
1266.0000,0,1
1267.5000,1,4
1269.0000,0,3
1270.5000,0,3
1272.0000,0,2
1273.5000,0,1
1275.0000,0,1
1276.5000,0,2
1278.0000,0,2
1279.5000,0,2
1281.0000,0,1
1282.5000,2,4
1284.0000,10,4
1285.5000,7,4
1287.0000,5,4
1288.5000,9,4
1290.0000,12,4
1291.5000,9,4
1293.0000,13,4
1294.5000,16,4
1296.0000,13,4
1297.5000,17,4
1299.0000,13,4
1300.5000,21,4
1302.0000,16,4
1303.5000,17,4
1305.0000,20,4
1306.5000,11,4
1308.0000,11,4
1309.5000,7,4
1311.0000,6,4
1312.5000,4,4
1314.0000,0,4
1315.5000,0,2
1317.0000,0,0
1318.5000,0,0
1320.0000,0,0
1321.5000,4,4
1323.0000,3,4
1324.5000,1,4
1326.0000,0,0
1327.5000,0,0
1329.0000,0,2
1330.5000,0,1
1332.0000,0,1
1333.5000,4,4
1335.0000,1,4
1336.5000,6,4
1338.0000,5,4
1339.5000,4,4
1341.0000,3,4
1342.5000,2,4
1344.0000,0,4
1345.5000,0,3
1347.0000,0,4
1348.5000,0,4
1350.0000,0,3
1351.5000,1,4
1353.0000,0,2
1354.5000,0,1
1356.0000,0,4
1357.5000,0,3
1359.0000,0,1
1360.5000,0,3
1362.0000,0,3
1363.5000,0,1
1365.0000,0,1
1366.5000,0,1
1368.0000,0,1
1369.5000,0,2
1371.0000,4,4
1372.5000,6,4
1374.0000,2,4
1375.5000,3,4
1377.0000,4,4
1378.5000,0,3
1380.0000,0,1
1381.5000,0,4
1383.0000,1,4
1384.5000,0,3
1386.0000,0,2
1387.5000,0,2
1389.0000,0,1
1390.5000,0,3
1392.0000,0,2
1393.5000,0,3
1395.0000,1,4
1396.5000,8,4
1398.0000,16,4
1399.5000,10,4
1401.0000,9,4
1402.5000,11,4
1404.0000,12,4
1405.5000,15,4
1407.0000,9,4
1408.5000,7,4
1410.0000,0,3
1411.5000,1,4
1413.0000,0,4
1414.5000,0,2
1416.0000,0,3
1417.5000,0,3
1419.0000,0,3
1420.5000,1,4
1422.0000,0,1
1423.5000,0,1
1425.0000,4,4
1426.5000,2,4
1428.0000,1,4
1429.5000,0,1
1431.0000,0,4
1432.5000,0,1
1434.0000,0,0
1435.5000,0,0
1437.0000,0,2
1438.5000,0,1
1440.0000,0,1
1441.5000,0,3
1443.0000,0,3
1444.5000,0,4
1446.0000,1,4
1447.5000,0,2
1449.0000,0,2
1450.5000,0,3
1452.0000,3,4
1453.5000,0,2
1455.0000,0,3
1456.5000,0,2
1458.0000,0,1
1459.5000,1,4
1461.0000,0,2
1462.5000,0,2
1464.0000,0,0
1465.5000,0,1
1467.0000,0,1
1468.5000,0,2
1470.0000,0,1
1471.5000,4,4
1473.0000,4,4
1474.5000,5,4
1476.0000,5,4
1477.5000,5,4
1479.0000,2,4
1480.5000,4,4
1482.0000,0,3
1483.5000,1,4
1485.0000,2,4
1486.5000,0,3
1488.0000,0,1
1489.5000,2,4
1491.0000,0,2
1492.5000,0,2
1494.0000,0,2
1495.5000,0,0
1497.0000,0,1
1498.5000,0,1
1500.0000,0,2
1501.5000,0,1
1503.0000,0,0
1504.5000,0,1
1506.0000,0,3
1507.5000,0,1
1509.0000,0,0
1510.5000,1,4
1512.0000,3,4
1513.5000,0,4
1515.0000,2,4
1516.5000,1,4
1518.0000,3,4
1519.5000,0,1
1521.0000,4,4
1522.5000,2,4
1524.0000,2,4
1525.5000,4,4
1527.0000,0,4
1528.5000,0,3
1530.0000,0,2
1531.5000,0,0
1533.0000,0,4
1534.5000,0,1
1536.0000,0,1
1537.5000,0,0
1539.0000,0,0
1540.5000,0,0
1542.0000,0,3
1543.5000,0,1
1545.0000,0,3
1546.5000,0,4
1548.0000,0,3
1549.5000,1,4
1551.0000,1,4
1552.5000,0,1
1554.0000,0,2
1555.5000,0,0
1557.0000,0,0
1558.5000,3,4
1560.0000,10,4
1561.5000,7,4
1563.0000,13,4
1564.5000,10,4
1566.0000,9,4
1567.5000,6,4
1569.0000,3,4
1570.5000,3,4
1572.0000,5,4
1573.5000,12,4
1575.0000,10,4
1576.5000,8,4
1578.0000,5,4
1579.5000,0,4
1581.0000,0,4
1582.5000,0,1
1584.0000,0,1
1585.5000,0,4
1587.0000,0,2
1588.5000,0,2
1590.0000,0,0
1591.5000,0,1
1593.0000,0,0
1594.5000,0,2
1596.0000,2,4
1597.5000,0,3
1599.0000,0,4
1600.5000,0,2
1602.0000,2,4
1603.5000,0,4
1605.0000,0,4
1606.5000,0,1
1608.0000,0,0
1609.5000,0,0
1611.0000,2,4
1612.5000,3,4
1614.0000,0,1
1615.5000,0,1
1617.0000,0,1
1618.5000,0,0
1620.0000,0,0
1621.5000,0,0
1623.0000,0,3
1624.5000,0,2
1626.0000,0,1
1627.5000,0,0
1629.0000,0,4
1630.5000,0,3
1632.0000,0,1
1633.5000,0,0
1635.0000,0,1
1636.5000,0,3
1638.0000,1,4
1639.5000,0,4
1641.0000,0,1
1642.5000,1,4
1644.0000,1,4
1645.5000,0,3
1647.0000,0,3
1648.5000,0,3
1650.0000,0,2
1651.5000,0,3
1653.0000,2,4
1654.5000,5,4
1656.0000,1,4
1657.5000,2,4
1659.0000,1,4
1660.5000,0,2
1662.0000,0,1
1663.5000,0,1
1665.0000,0,0
1666.5000,0,3
1668.0000,0,3
1669.5000,0,3
1671.0000,0,1
1672.5000,0,3
1674.0000,0,4
1675.5000,2,4
1677.0000,2,4
1678.5000,9,4
1680.0000,5,4
1681.5000,6,4
1683.0000,8,4
1684.5000,9,4
1686.0000,8,4
1687.5000,6,4
1689.0000,2,4
1690.5000,0,4
1692.0000,0,2
1693.5000,0,2
1695.0000,4,4
1696.5000,0,4
1698.0000,0,1
1699.5000,0,0
1701.0000,0,3
1702.5000,10,4
1704.0000,4,4
1705.5000,7,4
1707.0000,3,4
1708.5000,4,4
1710.0000,0,4
1711.5000,0,0
1713.0000,1,4
1714.5000,1,4
1716.0000,3,4
1717.5000,1,4
1719.0000,4,4
1720.5000,6,4
1722.0000,4,4
1723.5000,0,3
1725.0000,11,4
1726.5000,11,4
1728.0000,5,4
1729.5000,9,4
1731.0000,2,4
1732.5000,1,4
1734.0000,5,4
1735.5000,1,4
1737.0000,0,3
1738.5000,0,2
1740.0000,0,3
1741.5000,0,1
1743.0000,0,4
1744.5000,0,3
1746.0000,0,0
1747.5000,0,0
1749.0000,0,1
1750.5000,0,3
1752.0000,0,2
1753.5000,0,3
1755.0000,0,0
1756.5000,0,1
1758.0000,0,1
1759.5000,9,4
1761.0000,7,4
1762.5000,5,4
1764.0000,7,4
1765.5000,5,4
1767.0000,5,4
1768.5000,4,4
1770.0000,1,4
1771.5000,1,4
1773.0000,1,4
1774.5000,0,3
1776.0000,0,2
1777.5000,0,2
1779.0000,0,2
1780.5000,0,2
1782.0000,3,4
1783.5000,9,4
1785.0000,4,4
1786.5000,4,4
1788.0000,3,4
1789.5000,0,3
1791.0000,0,2
1792.5000,6,4
1794.0000,4,4
1795.5000,1,4
1797.0000,0,4
1798.5000,2,4
1800.0000,1,4
1801.5000,0,3
1803.0000,4,4
1804.5000,0,2
1806.0000,0,4
1807.5000,0,2
1809.0000,2,4
1810.5000,0,4
1812.0000,0,2
1813.5000,0,2
1815.0000,0,2
1816.5000,1,4
1818.0000,3,4
1819.5000,2,4
1821.0000,2,4
1822.5000,0,2
1824.0000,0,1
1825.5000,0,2
1827.0000,3,4
1828.5000,4,4
1830.0000,0,2
1831.5000,0,0
1833.0000,0,0
1834.5000,0,1
1836.0000,0,0
1837.5000,0,4
1839.0000,0,1
1840.5000,0,2
1842.0000,0,3
1843.5000,0,1
1845.0000,0,2
1846.5000,0,0
1848.0000,0,1
1849.5000,0,1
1851.0000,0,0
1852.5000,0,1
1854.0000,0,0
1855.5000,0,1
1857.0000,2,4
1858.5000,0,1
1860.0000,0,4
1861.5000,0,2
1863.0000,0,1
1864.5000,3,4
1866.0000,7,4
1867.5000,5,4
1869.0000,4,4
1870.5000,1,4
1872.0000,0,3
1873.5000,0,4
1875.0000,0,3
1876.5000,0,2
1878.0000,0,0
1879.5000,0,2
1881.0000,0,1
1882.5000,0,1
1884.0000,0,2
1885.5000,0,1
1887.0000,0,1
1888.5000,0,1
1890.0000,0,0
1891.5000,0,0
1893.0000,0,0
1894.5000,0,0
1896.0000,0,3
1897.5000,0,1
1899.0000,0,0
1900.5000,0,1
1902.0000,0,3
1903.5000,0,3
1905.0000,0,2
1906.5000,0,3
1908.0000,0,2
1909.5000,0,2
1911.0000,0,1
1912.5000,0,1
1914.0000,0,3
1915.5000,0,3
1917.0000,0,2
1918.5000,0,4
1920.0000,0,3
1921.5000,0,1
1923.0000,0,1
1924.5000,0,3
1926.0000,0,1
1927.5000,0,1
1929.0000,0,0
1930.5000,0,0
1932.0000,0,1
1933.5000,0,3
1935.0000,0,1
1936.5000,0,1
1938.0000,0,0
1939.5000,0,1
1941.0000,0,0
1942.5000,0,0
1944.0000,0,0
1945.5000,0,0
1947.0000,0,1
1948.5000,0,0
1950.0000,0,0
1951.5000,0,0
1953.0000,5,4
1954.5000,0,4
1956.0000,3,4
1957.5000,0,3
1959.0000,0,1
1960.5000,4,4
1962.0000,2,4
1963.5000,2,4
1965.0000,3,4
1966.5000,0,3
1968.0000,0,3
1969.5000,0,3
1971.0000,0,3
1972.5000,1,4
1974.0000,0,2
1975.5000,0,4
1977.0000,0,1
1978.5000,1,4
1980.0000,15,4
1981.5000,15,4
1983.0000,10,4
1984.5000,2,4
1986.0000,2,4
1987.5000,0,3
1989.0000,0,3
1990.5000,0,2
1992.0000,0,1
1993.5000,0,1
1995.0000,0,2
1996.5000,0,0
1998.0000,0,1
1999.5000,0,1
2001.0000,0,0
2002.5000,0,2
2004.0000,0,3
2005.5000,0,1
2007.0000,0,0
2008.5000,0,0
2010.0000,0,2
2011.5000,0,2
2013.0000,0,1
2014.5000,0,0
2016.0000,0,1
2017.5000,0,0
2019.0000,0,1
2020.5000,0,1
2022.0000,0,3
2023.5000,1,4
2025.0000,1,4
2026.5000,0,1
2028.0000,0,3
2029.5000,0,0
2031.0000,2,4
2032.5000,5,4
2034.0000,2,4
2035.5000,0,1
2037.0000,0,1
2038.5000,1,4
2040.0000,7,4
2041.5000,7,4
2043.0000,2,4
2044.5000,0,2
2046.0000,0,3
2047.5000,0,3
2049.0000,0,2
2050.5000,0,1
2052.0000,0,1
2053.5000,0,2
2055.0000,0,2
2056.5000,0,2
2058.0000,0,2
2059.5000,0,4
2061.0000,0,2
2062.5000,1,4
2064.0000,0,3
2065.5000,0,3
2067.0000,0,2
2068.5000,0,0
2070.0000,4,4
2071.5000,0,3
2073.0000,2,4
2074.5000,1,4
2076.0000,0,3
2077.5000,0,1
2079.0000,0,1
2080.5000,0,0
2082.0000,0,0
2083.5000,0,0
2085.0000,0,1
2086.5000,5,4
2088.0000,6,4
2089.5000,4,4
2091.0000,2,4
2092.5000,6,4
2094.0000,4,4
2095.5000,2,4
2097.0000,0,2
2098.5000,0,3
2100.0000,2,4
2101.5000,0,4
2103.0000,4,4
2104.5000,1,4
2106.0000,0,1
2107.5000,0,3
2109.0000,0,3
2110.5000,0,1
2112.0000,0,0
2113.5000,0,1
2115.0000,0,3
2116.5000,5,4
2118.0000,0,4
2119.5000,0,2
2121.0000,0,1
2122.5000,0,2
2124.0000,0,3
2125.5000,0,3
2127.0000,0,3
2128.5000,0,1
2130.0000,0,1
2131.5000,0,1
2133.0000,0,1
2134.5000,0,1
2136.0000,2,4
2137.5000,0,2
2139.0000,0,2
2140.5000,0,1
2142.0000,0,0
2143.5000,0,0
2145.0000,0,0
2146.5000,0,0
2148.0000,0,4
2149.5000,0,3
2151.0000,2,4
2152.5000,0,4
2154.0000,0,2
2155.5000,0,2
2157.0000,0,1
2158.5000,0,2
2160.0000,1,4
2161.5000,0,3
2163.0000,0,2
2164.5000,0,0
2166.0000,0,0
2167.5000,0,0
2169.0000,0,0
2170.5000,0,0
2172.0000,0,2
2173.5000,2,4
2175.0000,2,4
2176.5000,0,4
2178.0000,0,2
2179.5000,2,4
2181.0000,3,4
2182.5000,5,4
2184.0000,2,4
2185.5000,0,3
2187.0000,0,2
2188.5000,0,2
2190.0000,0,2
2191.5000,0,2
2193.0000,1,4
2194.5000,0,3
2196.0000,0,3
2197.5000,0,1
2199.0000,0,1
2200.5000,0,3
2202.0000,6,4
2203.5000,4,4
2205.0000,4,4
2206.5000,6,4
2208.0000,6,4
2209.5000,6,4
2211.0000,8,4
2212.5000,6,4
2214.0000,6,4
2215.5000,7,4
2217.0000,4,4
2218.5000,2,4
2220.0000,10,4
2221.5000,8,4
2223.0000,6,4
2224.5000,8,4
2226.0000,5,4
2227.5000,1,4
2229.0000,1,4
2230.5000,6,4
2232.0000,5,4
2233.5000,3,4
2235.0000,5,4
2236.5000,7,4
2238.0000,7,4
2239.5000,10,4
2241.0000,9,4
2242.5000,5,4
2244.0000,3,4
2245.5000,0,3
2247.0000,2,4
2248.5000,9,4
2250.0000,2,4
2251.5000,0,1
2253.0000,0,3
2254.5000,0,2
2256.0000,1,4
2257.5000,0,2
2259.0000,0,3
2260.5000,0,1
2262.0000,0,1
2263.5000,0,2
2265.0000,0,2
2266.5000,0,0
2268.0000,0,3
2269.5000,0,2
2271.0000,0,1
2272.5000,0,0
2274.0000,5,4
2275.5000,4,4
2277.0000,3,4
2278.5000,0,4
2280.0000,0,3
2281.5000,0,4
2283.0000,0,4
2284.5000,0,2
2286.0000,0,2
2287.5000,0,1
2289.0000,0,1
2290.5000,1,4
2292.0000,0,2
2293.5000,0,1
2295.0000,0,2
2296.5000,7,4
2298.0000,4,4
2299.5000,0,4
2301.0000,0,2
2302.5000,0,3
2304.0000,0,3
2305.5000,0,2
2307.0000,0,0
2308.5000,0,0
2310.0000,0,2
2311.5000,0,1
2313.0000,0,0
2314.5000,0,0
2316.0000,0,0
2317.5000,0,2
2319.0000,0,0
2320.5000,0,0
2322.0000,0,1
2323.5000,0,0
2325.0000,0,1
2326.5000,0,1
2328.0000,0,0
2329.5000,0,0
2331.0000,0,0
2332.5000,0,0
2334.0000,0,0
2335.5000,3,4
2337.0000,0,2
2338.5000,0,2
2340.0000,0,3
2341.5000,0,2
2343.0000,0,3
2344.5000,0,1
2346.0000,0,0
2347.5000,0,1
2349.0000,0,1
2350.5000,0,1
2352.0000,0,1
2353.5000,0,3
2355.0000,0,4
2356.5000,0,1
2358.0000,0,1
2359.5000,0,1
2361.0000,0,3
2362.5000,0,1
2364.0000,0,4
2365.5000,0,4
2367.0000,4,4
2368.5000,4,4
2370.0000,0,2
2371.5000,0,1
2373.0000,0,4
2374.5000,0,2
2376.0000,0,1
2377.5000,0,2
2379.0000,1,4
2380.5000,1,4
2382.0000,1,4
2383.5000,0,3
2385.0000,0,2
2386.5000,0,2
2388.0000,0,3
2389.5000,0,1
2391.0000,0,1
2392.5000,0,0
2394.0000,0,0
2395.5000,0,2
2397.0000,0,2
2398.5000,0,1
2400.0000,0,1
2401.5000,0,0
2403.0000,0,1
2404.5000,0,1
2406.0000,0,3
2407.5000,0,3
2409.0000,3,4
2410.5000,0,4
2412.0000,0,1
2413.5000,0,2
2415.0000,0,2
2416.5000,0,1
2418.0000,0,2
2419.5000,4,4
2421.0000,2,4
2422.5000,0,2
2424.0000,0,4
2425.5000,6,4
2427.0000,3,4
2428.5000,0,3
2430.0000,0,0
2431.5000,0,1
2433.0000,0,0
2434.5000,0,1
2436.0000,0,2
2437.5000,7,4
2439.0000,3,4
2440.5000,0,4
2442.0000,0,2
2443.5000,0,2
2445.0000,0,4
2446.5000,6,4
2448.0000,2,4
2449.5000,0,4
2451.0000,0,3
2452.5000,0,3
2454.0000,0,1
2455.5000,0,1
2457.0000,0,0
2458.5000,0,0
2460.0000,0,0
2461.5000,0,0
2463.0000,0,0
2464.5000,0,0
