customer_id,arrival_time,departure_time,service_start_time,server_id,exit_reason
431,304.067784,304.231576,304.067784,3,served
432,304.067784,307.813389,304.067784,0,served
433,304.067784,314.942680,304.067784,1,served
434,305.981098,307.401455,305.981098,3,served
435,306.858201,307.342322,306.858201,2,served
436,306.858201,307.492759,307.342322,2,served
437,307.317515,308.140594,307.401455,3,served
438,307.317515,324.620332,307.492759,2,served
439,307.317515,308.154095,307.813389,0,served
440,307.317515,309.670214,308.140594,3,served
441,308.662131,312.129652,308.662131,0,served
442,308.662131,310.187829,309.670214,3,served
443,308.662131,310.901091,310.187829,3,served
444,308.662131,312.764761,310.901091,3,served
445,308.662131,312.173568,312.129652,0,served
446,310.576491,314.267775,312.173568,0,served
447,310.576491,312.880520,312.764761,3,served
448,310.576491,313.062676,312.880520,3,served
449,310.576491,314.584880,313.062676,3,served
450,311.501000,314.311926,314.267775,0,served
451,311.755027,316.696211,314.311926,0,served
452,311.979518,315.248348,314.584880,3,served
453,311.979518,316.189857,314.942680,1,served
454,313.260488,317.355532,315.248348,3,served
455,313.260488,316.690457,316.189857,1,served
456,321.174735,322.306603,321.174735,3,served
457,321.174735,323.837653,321.174735,0,served
458,321.174735,323.173532,321.174735,1,served
459,321.174735,323.770208,322.306603,3,served
460,322.034465,325.924278,323.173532,1,served
461,323.841254,323.986690,323.841254,3,served
462,323.856675,327.653177,323.856675,0,served
463,323.856675,325.953569,323.986690,3,served
464,326.081104,326.521606,326.081104,3,served
465,326.081104,327.310736,326.081104,1,served
466,328.032517,328.107147,328.032517,3,served
467,328.348486,328.776525,328.348486,3,served
468,329.437284,329.653083,329.437284,3,served
469,329.437284,330.834815,329.437284,0,served
470,329.437284,331.140794,329.437284,1,served
471,331.666082,332.256481,331.666082,3,served
472,333.131605,333.696403,333.131605,3,served
473,333.131605,335.081144,333.131605,0,served
474,333.131605,337.299140,333.131605,1,served
475,333.131605,335.324756,333.131605,2,served
476,333.131605,334.114438,333.696403,3,served
477,334.320567,335.240799,334.320567,3,served
478,334.320567,336.723561,335.081144,0,served
479,334.320567,335.773002,335.240799,3,served
480,334.320567,337.037617,335.324756,2,served
481,336.190219,336.400469,336.190219,3,served
482,337.356942,340.024204,337.356942,3,served
483,337.356942,339.312043,337.356942,0,served
484,338.323835,339.707575,338.323835,1,served
485,339.852327,341.515782,339.852327,0,served
486,339.852327,340.673353,339.852327,1,served
487,340.633074,341.618944,340.633074,3,served
488,341.625868,343.156594,341.625868,3,served
489,341.625868,342.480767,341.625868,0,served
490,341.625868,343.373073,341.625868,1,served
491,343.432442,344.272670,343.432442,3,served
492,345.528222,345.571002,345.528222,3,served
493,345.528222,347.680999,345.528222,0,served
494,345.528222,345.759334,345.528222,1,served
495,346.806374,347.146963,346.806374,3,served
496,346.806374,346.892472,346.806374,1,served
497,346.806374,350.201007,346.806374,2,served
498,346.806374,348.048465,346.892472,1,served
499,346.806374,347.347982,347.146963,3,served
500,346.806374,349.241327,347.347982,3,served
501,346.806374,348.139819,347.680999,0,served
502,346.806374,348.509700,348.048465,1,served
503,349.439362,350.318060,349.439362,3,served
504,353.506447,353.999155,353.506447,3,served
505,353.506447,354.970454,353.506447,0,served
506,354.609795,354.711898,354.609795,3,served
507,357.120159,358.053998,357.120159,3,served
508,357.120159,357.789008,357.120159,0,served
509,358.690966,359.765629,358.690966,3,served
510,358.690966,359.122957,358.690966,0,served
511,358.690966,358.942201,358.690966,1,served
512,363.459470,365.617529,363.459470,3,served
513,363.528857,363.537188,363.528857,0,served
514,363.528857,364.014655,363.528857,1,served
515,363.528857,366.914718,363.528857,2,served
516,363.528857,363.864252,363.537188,0,served
517,363.528857,364.008691,363.864252,0,served
518,363.528857,364.904893,364.008691,0,served
519,363.528857,366.809979,364.014655,1,served
520,363.528857,365.532481,364.904893,0,served
521,365.902367,366.563242,365.902367,3,served
522,365.902367,366.081059,365.902367,0,served
523,365.902367,367.166126,366.081059,0,served
524,365.902367,366.844184,366.563242,3,served
525,370.677393,370.996455,370.677393,3,served
526,370.677393,370.683893,370.677393,0,served
527,370.763075,374.553338,370.763075,0,served
528,370.763075,373.263848,370.763075,1,served
529,371.519401,371.694758,371.519401,3,served
530,371.519401,372.721072,371.519401,2,served
531,374.441300,375.439101,374.441300,3,served
532,374.441300,379.507091,374.441300,1,served
533,375.205222,378.715946,375.205222,0,served
534,376.042350,376.296531,376.042350,3,served
535,377.131438,377.394842,377.131438,3,served
536,377.973491,378.143394,377.973491,3,served
537,377.973491,378.031698,377.973491,2,served
538,377.973491,380.508629,378.031698,2,served
539,377.973491,379.131120,378.143394,3,served
540,378.681555,380.388239,378.715946,0,served
541,378.681555,379.508876,379.131120,3,served
542,378.849612,384.781014,379.507091,1,served
543,378.849612,382.502360,379.508876,3,served
544,378.849612,381.987908,380.388239,0,served
545,383.328988,383.469117,383.328988,3,served
546,383.328988,384.373001,383.328988,0,served
547,383.328988,391.522499,383.328988,2,served
548,384.036330,384.143571,384.036330,3,served
549,384.085785,384.663953,384.143571,3,served
550,384.898947,385.242931,384.898947,3,served
551,385.346572,388.162197,385.346572,3,served
552,385.346572,385.710287,385.346572,0,served
553,385.346572,388.275920,385.346572,1,served
554,385.908001,386.993782,385.908001,0,served
555,385.908001,388.692670,386.993782,0,served
556,386.576555,388.431186,388.162197,3,served
557,389.695636,390.103791,389.695636,3,served
558,389.695636,390.538707,389.695636,0,served
559,389.695636,392.253550,389.695636,1,served
560,389.695636,390.147898,390.103791,3,served
561,389.695636,390.236686,390.147898,3,served
562,389.695636,391.347551,390.236686,3,served
563,390.292820,390.547876,390.538707,0,served
564,390.976442,391.827889,390.976442,0,served
565,390.990645,391.348709,391.347551,3,served
566,392.523046,393.403671,392.523046,3,served
567,393.181895,393.185093,393.181895,0,served
568,394.423086,395.337559,394.423086,3,served
569,394.494976,394.537025,394.494976,0,served
570,394.494976,398.924840,394.494976,1,served
571,394.494976,395.231101,394.494976,2,served
572,394.682965,397.328239,394.682965,0,served
573,395.283638,399.359791,395.283638,2,served
574,395.283638,395.418367,395.337559,3,served
575,395.283638,395.791607,395.418367,3,served
576,395.283638,396.408222,395.791607,3,served
577,395.283638,397.300804,396.408222,3,served
578,395.283638,398.277295,397.300804,3,served
579,395.283638,397.385688,397.328239,0,served
580,395.283638,398.810958,397.385688,0,served
581,395.283638,398.539964,398.277295,3,served
582,395.283638,399.142608,398.539964,3,served
583,396.111637,399.642953,398.810958,0,served
584,396.111637,399.543843,398.924840,1,served
585,398.407480,401.230072,399.142608,3,served
586,400.325430,401.311126,400.325430,0,served
587,400.325430,401.296124,400.325430,1,served
588,400.325430,402.181529,400.325430,2,served
589,400.825233,402.091698,401.230072,3,served
590,400.891090,404.683036,401.296124,1,served
591,401.234933,402.921691,401.311126,0,served
592,401.234933,403.720416,402.091698,3,served
593,402.569109,408.362706,402.569109,2,served
594,402.780200,404.790529,402.921691,0,served
595,402.780200,404.178375,403.720416,3,served
596,403.707904,404.329262,404.178375,3,served
597,406.296268,408.351094,406.296268,3,served
598,406.296268,407.747838,406.296268,0,served
599,407.466846,408.698381,407.466846,1,served
600,408.849824,409.973755,408.849824,3,served
601,408.849824,409.665584,408.849824,0,served
602,410.187538,411.224553,410.187538,3,served
603,410.463419,410.701268,410.463419,0,served
604,410.463419,413.411100,410.463419,1,served
605,410.463419,411.998711,410.463419,2,served
606,410.463419,412.395123,410.701268,0,served
607,410.463419,411.421876,411.224553,3,served
608,411.153318,415.278396,411.421876,3,served
609,411.153318,412.207897,411.998711,2,served
610,411.153318,414.299264,412.207897,2,served
611,413.823941,415.029682,413.823941,0,served
612,413.823941,417.450932,413.823941,1,served
613,416.056869,416.059604,416.056869,3,served
614,416.056869,416.692556,416.056869,0,served
615,416.883429,418.710430,416.883429,3,served
616,416.883429,419.708232,416.883429,0,served
617,417.379879,423.323163,417.379879,2,served
618,420.255785,422.529208,420.255785,3,served
619,421.649664,426.747429,421.649664,0,served
620,421.649664,421.898243,421.649664,1,served
621,421.649664,425.183474,421.898243,1,served
622,421.817698,422.702222,422.529208,3,served
623,425.237879,427.307629,425.237879,3,served
624,425.237879,427.336255,425.237879,1,served
625,425.237879,432.506151,425.237879,2,served
626,425.237879,431.761707,426.747429,0,served
627,425.237879,430.765252,427.307629,3,served
628,425.237879,429.817336,427.336255,1,served
629,427.110505,431.720099,429.817336,1,served
630,427.110505,431.030056,430.765252,3,served
631,427.110505,431.095743,431.030056,3,served
632,427.110505,434.093980,431.095743,3,served
633,427.110505,432.675285,431.720099,1,served
634,427.110505,433.172676,431.761707,0,served
635,427.110505,433.370349,432.506151,2,served
636,427.110505,434.573323,432.675285,1,served
637,427.574853,433.829184,433.172676,0,served
638,427.580324,436.355407,433.370349,2,served
639,427.580324,434.037274,433.829184,0,served
640,428.426719,435.911465,434.037274,0,served
641,430.136465,434.776609,434.093980,3,served
642,432.100741,435.753936,434.573323,1,served
643,432.100741,435.700553,434.776609,3,served
644,435.900420,436.943959,435.900420,3,served
645,435.900420,438.000243,435.900420,1,served
646,435.941730,438.587171,435.941730,0,served
647,435.941730,441.804042,436.355407,2,served
648,436.330381,437.820419,436.943959,3,served
649,436.330381,438.815142,437.820419,3,served
650,436.330381,440.167693,438.000243,1,served
651,436.330381,443.401405,438.587171,0,served
652,436.330381,439.196197,438.815142,3,served
653,436.330381,441.185046,439.196197,3,served
654,436.330381,441.131042,440.167693,1,served
655,436.666692,442.022419,441.131042,1,served
656,436.666692,441.552164,441.185046,3,served
657,436.666692,442.095413,441.552164,3,served
658,436.666692,441.809394,441.804042,2,served
659,436.666692,447.572623,441.809394,2,served
660,436.666692,442.152348,442.022419,1,served
661,436.666692,442.480469,442.095413,3,served
662,436.666692,443.398430,442.152348,1,served
663,436.666692,442.956207,442.480469,3,served
664,436.666692,443.894917,442.956207,3,served
665,436.666692,443.464230,443.398430,1,served
666,436.666692,443.526782,443.401405,0,served
667,437.438790,450.241681,443.464230,1,served
668,437.438790,445.578261,443.526782,0,served
669,438.428641,444.670806,443.894917,3,served
670,438.428641,445.453670,444.670806,3,served
671,438.428641,446.028888,445.453670,3,served
672,438.617280,448.253455,445.578261,0,served
673,438.694463,446.288687,446.028888,3,served
674,440.919768,446.339700,446.288687,3,served
675,440.919768,447.919589,446.339700,3,served
676,441.668565,448.976083,447.572623,2,served
677,443.124491,448.343446,447.919589,3,served
678,443.124491,448.316185,448.253455,0,served
679,445.065015,451.685542,448.316185,0,served
680,446.983075,448.908754,448.343446,3,served
681,448.462280,449.679921,448.908754,3,served
682,448.462280,461.935988,448.976083,2,served
683,449.619614,450.390549,449.679921,3,served
684,449.811531,452.022247,450.241681,1,served
685,450.884528,451.173523,450.884528,3,served
686,450.884528,453.284583,451.173523,3,served
687,450.884528,451.763790,451.685542,0,served
688,450.884528,455.893962,451.763790,0,served
689,451.146354,452.342143,452.022247,1,served
690,453.590846,454.488520,453.590846,3,served
691,453.950510,454.284926,453.950510,1,served
692,455.459754,456.913029,455.459754,3,served
693,455.861693,457.536099,455.861693,1,served
694,455.861693,455.903370,455.893962,0,served
695,455.861693,456.477754,455.903370,0,served
696,457.266419,457.339855,457.266419,3,served
697,458.794677,459.160198,458.794677,3,served
698,462.701607,463.121049,462.701607,3,served
699,462.701607,466.058908,462.701607,0,served
700,462.701607,462.825574,462.701607,1,served
701,462.701607,463.767985,462.701607,2,served
702,463.108744,468.755001,463.108744,1,served
703,463.671957,465.506937,463.671957,3,served
704,463.736798,463.907679,463.767985,2,served
705,464.942812,472.829485,464.942812,2,served
706,464.942812,466.026281,465.506937,3,served
707,467.303208,467.734786,467.303208,3,served
708,467.303208,468.686369,467.303208,0,served
709,467.661037,467.750533,467.734786,3,served
710,467.661037,470.129261,467.750533,3,served
711,467.661037,470.495825,468.686369,0,served
712,468.165575,469.287078,468.755001,1,served
713,470.513937,470.543350,470.513937,3,served
714,470.513937,471.203574,470.513937,0,served
715,470.830747,471.285141,470.830747,3,served
716,470.830747,478.437903,470.830747,1,served
717,470.830747,471.838179,471.203574,0,served
718,471.420615,472.144138,471.420615,3,served
719,471.420615,474.113392,471.838179,0,served
720,472.908284,475.638132,472.908284,3,served
721,473.296975,473.994839,473.296975,2,served
722,474.444888,475.019037,474.444888,0,served
723,474.444888,474.497539,474.444888,2,served
724,474.508078,482.737830,474.508078,2,served
725,474.508078,475.590937,475.019037,0,served
726,478.993977,479.837222,478.993977,3,served
727,479.651609,480.140668,479.651609,0,served
728,479.651609,483.942899,479.651609,1,served
729,479.651609,480.327514,479.837222,3,served
730,479.651609,480.883676,480.140668,0,served
731,479.651609,482.533276,480.327514,3,served
732,479.651609,482.211345,480.883676,0,served
733,479.651609,485.876281,482.211345,0,served
734,479.651609,483.063909,482.533276,3,served
735,481.334342,483.399044,482.737830,2,served
736,481.334342,485.816475,483.063909,3,served
737,481.334342,485.609772,483.399044,2,served
738,481.334342,485.494766,483.942899,1,served
739,481.334342,487.594197,485.494766,1,served
740,481.334342,490.298831,485.609772,2,served
741,481.334342,486.178299,485.816475,3,served
742,481.334342,486.034334,485.876281,0,served
743,481.334342,487.134153,486.034334,0,served
744,481.638139,486.386634,486.178299,3,served
745,484.193244,486.893266,486.386634,3,served
746,484.681989,488.657321,486.893266,3,served
747,489.463676,489.858520,489.463676,3,served
748,489.463676,490.351976,489.463676,0,served
749,491.474764,492.368916,491.474764,3,served
750,492.276897,494.954635,492.276897,0,served
751,494.791253,495.498979,494.791253,3,served
752,494.791253,498.354282,494.791253,1,served
753,495.896658,496.427763,495.896658,3,served
754,498.286171,498.438502,498.286171,3,served
755,498.881629,500.609141,498.881629,3,served
756,499.143631,499.428982,499.143631,0,served
757,499.143631,499.554303,499.143631,1,served
758,501.250603,503.935961,501.250603,3,served
759,501.571280,501.818870,501.571280,0,served
760,504.390265,504.546543,504.390265,3,served
761,507.842027,508.645752,507.842027,3,served
762,509.342019,511.045480,509.342019,3,served
763,510.470152,511.952059,510.470152,0,served
764,510.470152,511.533490,510.470152,1,served
765,510.824704,511.336923,510.824704,2,served
766,510.824704,511.306396,511.045480,3,served
767,510.824704,513.066751,511.306396,3,served
768,510.824704,519.124614,511.336923,2,served
769,511.025911,512.878860,511.533490,1,served
770,511.025911,512.155976,511.952059,0,served
771,511.025911,514.793586,512.155976,0,served
772,511.025911,516.954667,512.878860,1,served
773,511.834911,513.781830,513.066751,3,served
774,511.834911,514.671890,513.781830,3,served
775,512.409361,519.948766,514.671890,3,served
776,512.617178,514.802786,514.793586,0,served
777,512.617178,516.994426,514.802786,0,served
778,512.617178,517.359253,516.954667,1,served
779,512.828287,522.621886,516.994426,0,served
780,512.828287,523.973571,517.359253,1,served
781,512.828287,520.252858,519.124614,2,served
782,512.828287,523.361770,519.948766,3,served
783,513.054123,520.908974,520.252858,2,served
784,514.458181,523.693197,520.908974,2,served
785,514.458181,524.158343,522.621886,0,served
786,514.458181,524.303703,523.361770,3,served
787,516.016814,527.324164,523.693197,2,served
788,516.392328,524.367930,523.973571,1,served
789,516.392328,524.475830,524.158343,0,served
790,516.477457,527.714579,524.303703,3,served
791,516.477457,525.516649,524.367930,1,served
792,518.014463,524.936526,524.475830,0,served
793,518.765172,526.421520,524.936526,0,served
794,518.765172,525.992517,525.516649,1,served
795,518.765172,527.550590,525.992517,1,served
796,518.765172,526.504298,526.421520,0,served
797,518.765172,526.940793,526.504298,0,served
798,518.765172,528.819802,526.940793,0,served
799,518.765172,529.992490,527.324164,2,served
800,520.723380,530.760178,527.550590,1,served
801,520.948442,528.234166,527.714579,3,served
802,520.948442,531.517895,528.234166,3,served
803,520.948442,529.089423,528.819802,0,served
804,525.522233,529.764463,529.089423,0,served
805,525.522233,530.651187,529.764463,0,served
806,527.562426,532.338163,529.992490,2,served
807,527.562426,533.104020,530.651187,0,served
808,532.884388,534.694600,532.884388,3,served
809,532.884388,535.903980,532.884388,1,served
810,532.884388,536.904144,532.884388,2,served
811,532.884388,533.552328,533.104020,0,served
812,532.884388,534.587879,533.552328,0,served
813,532.884388,534.607606,534.587879,0,served
814,534.615526,535.749786,534.615526,0,served
815,534.615526,535.870202,534.694600,3,served
816,534.615526,537.584382,535.749786,0,served
817,534.615526,536.637390,535.870202,3,served
818,535.097137,538.853372,535.903980,1,served
819,535.097137,536.703369,536.637390,3,served
820,537.350042,537.968768,537.350042,3,served
821,538.085305,538.960298,538.085305,3,served
822,538.085305,538.466009,538.085305,0,served
823,539.938974,541.424307,539.938974,3,served
824,539.938974,539.971388,539.938974,0,served
825,539.938974,542.432329,539.938974,1,served
826,539.938974,540.766177,539.938974,2,served
827,544.082840,544.870124,544.082840,3,served
828,544.082840,544.414775,544.082840,0,served
829,544.082840,547.234853,544.082840,1,served
830,544.286275,545.263884,544.286275,2,served
831,544.286275,545.016719,544.414775,0,served
832,545.223051,546.546507,545.223051,3,served
833,545.223051,552.251161,545.223051,0,served
834,545.223051,545.895402,545.263884,2,served
835,546.267492,547.235685,546.267492,2,served
836,546.399915,546.898725,546.546507,3,served
837,546.399915,546.964205,546.898725,3,served
838,547.207282,547.383359,547.207282,3,served
839,550.385292,550.615618,550.385292,3,served
840,554.956365,555.961406,554.956365,3,served
841,554.956365,555.339483,554.956365,0,served
842,556.076244,559.574520,556.076244,3,served
843,557.125296,557.563492,557.125296,0,served
844,557.125296,558.277331,557.125296,1,served
845,557.956355,558.493177,557.956355,0,served
846,558.426574,558.925030,558.426574,1,served
847,561.093953,561.907655,561.093953,3,served
848,562.329726,563.367802,562.329726,3,served
849,562.329726,562.583774,562.329726,0,served
850,562.329726,563.845324,562.329726,1,served
851,562.329726,562.407042,562.329726,2,served
852,563.074625,564.373330,563.074625,0,served
853,566.388426,566.858385,566.388426,3,served
854,566.388426,568.843672,566.388426,0,served
855,566.981492,568.165680,566.981492,3,served
856,566.981492,568.548211,566.981492,1,served
857,566.981492,571.540707,566.981492,2,served
858,567.512249,568.222859,568.165680,3,served
859,567.569233,570.812057,568.222859,3,served
860,567.569233,569.121656,568.548211,1,served
861,567.675904,571.004723,568.843672,0,served
862,567.675904,569.456677,569.121656,1,served
863,568.833441,569.812159,569.456677,1,served
864,569.344702,570.764253,569.812159,1,served
865,569.344702,570.893197,570.764253,1,served
866,569.344702,571.476805,570.812057,3,served
867,571.067494,571.594621,571.067494,0,served
868,571.067494,571.131622,571.067494,1,served
869,573.959091,574.939844,573.959091,3,served
870,574.581502,574.791344,574.581502,0,served
871,574.581502,574.933787,574.581502,1,served
872,575.392874,575.604684,575.392874,3,served
873,576.170526,576.997383,576.170526,3,served
874,576.170526,577.145018,576.170526,0,served
875,576.170526,577.374330,576.170526,1,served
876,576.594415,578.332266,576.594415,2,served
877,576.689179,577.700307,576.997383,3,served
878,576.689179,577.787589,577.145018,0,served
879,576.689179,577.726210,577.374330,1,served
880,576.689179,578.630798,577.700307,3,served
881,576.689179,580.470644,577.726210,1,served
882,582.230852,582.241136,582.230852,3,served
883,584.051343,586.541155,584.051343,3,served
884,585.894170,590.083214,585.894170,0,served
885,585.894170,586.915775,585.894170,1,served
886,586.901566,587.831815,586.901566,3,served
887,587.890655,589.347494,587.890655,3,served
888,589.668685,589.791026,589.668685,3,served
889,591.233494,592.025249,591.233494,3,served
890,591.233494,591.264831,591.233494,0,served
891,591.233494,595.255905,591.233494,1,served
892,591.233494,595.654565,591.233494,2,served
893,591.233494,591.959111,591.264831,0,served
894,591.244800,592.479636,591.959111,0,served
895,592.505539,592.595605,592.505539,3,served
896,592.840565,593.764675,592.840565,3,served
897,597.883399,598.914526,597.883399,3,served
898,599.247318,600.336263,599.247318,3,served
899,600.768354,601.048412,600.768354,3,served
900,601.255792,601.694834,601.255792,3,served
901,605.492760,606.452660,605.492760,3,served
902,607.338717,607.844962,607.338717,3,served
903,607.338717,608.561372,607.338717,0,served
904,607.338717,607.505935,607.338717,1,served
905,607.338717,610.863088,607.338717,2,served
906,608.287403,610.175816,608.287403,3,served
907,608.287403,610.662635,608.287403,1,served
908,608.791254,611.993493,608.791254,0,served
909,608.791254,614.023647,610.175816,3,served
910,608.791254,611.128018,610.662635,1,served
911,608.791254,611.848314,610.863088,2,served
912,612.097293,613.254838,612.097293,0,served
913,612.097293,613.846339,612.097293,1,served
914,612.097293,621.940292,612.097293,2,served
915,612.097293,613.337431,613.254838,0,served
916,612.097293,613.663761,613.337431,0,served
917,612.097293,613.794948,613.663761,0,served
918,612.361058,617.199173,613.794948,0,served
919,612.361058,616.929111,613.846339,1,served
920,613.246956,618.606239,614.023647,3,served
921,613.246956,620.236250,616.929111,1,served
922,613.246956,617.305210,617.199173,0,served
923,613.246956,618.830875,617.305210,0,served
924,613.796081,619.677674,618.606239,3,served
925,613.796081,622.517399,618.830875,0,served
926,613.796081,620.425194,619.677674,3,served
927,614.988596,631.440381,620.236250,1,served
928,616.596017,620.711171,620.425194,3,served
929,616.596017,620.805226,620.711171,3,served
930,616.596017,622.010507,620.805226,3,served
931,616.596017,622.385367,621.940292,2,served
932,616.596017,622.832714,622.010507,3,served
933,616.596017,626.686551,622.385367,2,served
934,616.665913,623.470287,622.517399,0,served
935,616.665913,623.022288,622.832714,3,served
936,616.665913,623.757344,623.022288,3,served
937,616.665913,625.228150,623.470287,0,served
938,616.665913,624.303023,623.757344,3,served
939,616.665913,625.369816,624.303023,3,served
940,616.825741,628.736791,625.228150,0,served
941,616.825741,626.212489,625.369816,3,served
942,618.281006,626.664524,626.212489,3,served
943,619.133979,628.235215,626.664524,3,served
944,621.022508,633.652093,626.686551,2,served
945,621.022508,628.426467,628.235215,3,served
946,621.022508,628.696924,628.426467,3,served
947,621.022508,629.573984,628.696924,3,served
948,621.022508,629.258340,628.736791,0,served
949,621.022508,630.056563,629.258340,0,served
950,623.751099,630.338655,629.573984,3,served
951,624.463045,630.490224,630.056563,0,served
952,625.091996,632.008250,630.338655,3,served
953,625.091996,631.095069,630.490224,0,served
954,625.338026,632.250985,631.095069,0,served
955,625.338026,632.525932,631.440381,1,served
956,625.338026,632.044068,632.008250,3,served
957,625.338026,634.731318,632.044068,3,served
958,625.338026,634.261036,632.250985,0,served
959,625.338026,634.714747,632.525932,1,served
960,625.684101,633.829528,633.652093,2,served
961,625.684101,635.234167,633.829528,2,served
962,625.712017,635.291480,634.261036,0,served
963,627.921358,635.643615,634.714747,1,served
964,628.997666,636.291380,634.731318,3,served
965,628.997666,635.762626,635.234167,2,served
966,629.932097,636.776855,635.291480,0,served
967,630.104739,643.464408,635.643615,1,served
968,630.104739,647.048966,635.762626,2,served
969,631.556549,636.376852,636.291380,3,served
970,631.556549,636.917219,636.376852,3,served
971,632.284356,636.935447,636.776855,0,served
972,632.509757,637.608720,636.917219,3,served
973,632.509757,637.300160,636.935447,0,served
974,633.117924,638.075649,637.300160,0,served
975,633.117924,638.468041,637.608720,3,served
976,633.117924,638.648612,638.075649,0,served
977,633.442930,638.470693,638.468041,3,served
978,634.586955,639.311308,638.470693,3,served
979,634.586955,638.659742,638.648612,0,served
980,634.586955,639.694499,638.659742,0,served
981,634.586955,641.538520,639.311308,3,served
982,634.586955,639.927624,639.694499,0,served
983,639.737134,641.210559,639.927624,0,served
984,639.737134,641.365469,641.210559,0,served
985,639.737134,642.181289,641.365469,0,served
986,639.737134,644.314193,641.538520,3,served
987,639.737134,643.297305,642.181289,0,served
988,639.737134,643.783721,643.297305,0,served
989,641.583434,651.764183,643.464408,1,served
990,641.583434,644.396373,643.783721,0,served
991,642.452037,644.323252,644.314193,3,served
992,642.452037,645.299145,644.323252,3,served
993,642.515840,645.338670,644.396373,0,served
994,644.327402,646.060371,645.299145,3,served
995,644.931053,647.062819,645.338670,0,served
996,644.931053,646.501031,646.060371,3,served
