customer_id,arrival_time,departure_time,service_start_time,server_id,exit_reason
396,300.428424,303.763275,302.146690,1,served
397,300.428424,303.798561,302.295382,3,served
398,300.428424,303.299694,302.962598,0,served
399,300.428424,304.756661,303.299694,0,served
400,302.815030,306.843848,303.763275,1,served
401,302.815030,304.142444,303.798561,3,served
402,302.815030,305.075995,304.142444,3,served
403,303.811897,305.094720,304.756661,0,served
404,305.329131,306.467429,305.329131,3,served
405,310.623483,311.406196,310.623483,3,served
406,310.623483,310.904883,310.623483,0,served
407,311.110629,312.329766,311.110629,0,served
408,311.410533,311.488462,311.410533,3,served
409,311.438955,311.675087,311.438955,1,served
410,311.438955,313.751268,311.438955,2,served
411,312.185268,312.799651,312.185268,3,served
412,312.185268,312.409436,312.185268,1,served
413,312.185268,312.645845,312.329766,0,served
414,312.819814,314.399607,312.819814,3,served
415,312.819814,313.714286,312.819814,0,served
416,312.819814,313.752115,312.819814,1,served
417,312.819814,313.803249,313.714286,0,served
418,312.892408,314.551392,313.751268,2,served
419,312.892408,315.975448,313.752115,1,served
420,312.892408,314.685068,313.803249,0,served
421,312.892408,315.080770,314.399607,3,served
422,314.739817,315.170673,314.739817,0,served
423,315.034523,315.366073,315.034523,2,served
424,315.034523,315.276969,315.080770,3,served
425,315.034523,315.523555,315.170673,0,served
426,315.034523,317.006399,315.276969,3,served
427,318.098460,319.921319,318.098460,3,served
428,319.019795,319.785512,319.019795,0,served
429,319.019795,319.275723,319.019795,1,served
430,319.019795,319.972400,319.019795,2,served
431,319.019795,319.689962,319.275723,1,served
432,321.256074,321.455203,321.256074,3,served
433,321.256074,325.463180,321.256074,0,served
434,321.256074,324.476335,321.256074,1,served
435,321.480082,321.892577,321.480082,3,served
436,322.945871,323.326823,322.945871,3,served
437,322.945871,323.235318,322.945871,2,served
438,323.038528,323.421926,323.235318,2,served
439,323.937078,325.215615,323.937078,3,served
440,323.937078,324.732287,323.937078,2,served
441,323.937078,325.015327,324.476335,1,served
442,323.937078,339.602655,324.732287,2,served
443,323.937078,327.304463,325.015327,1,served
444,325.020782,325.313733,325.215615,3,served
445,325.502815,325.506881,325.502815,3,served
446,325.502815,326.629996,325.502815,0,served
447,325.502815,326.270284,325.506881,3,served
448,325.502815,326.559676,326.270284,3,served
449,325.502815,327.453374,326.559676,3,served
450,326.828205,327.552593,326.828205,0,served
451,328.026201,328.287874,328.026201,3,served
452,328.026201,328.289575,328.026201,0,served
453,328.614501,328.969670,328.614501,3,served
454,329.400414,329.713997,329.400414,3,served
455,330.186186,331.978735,330.186186,3,served
456,331.235443,334.308571,331.235443,0,served
457,331.235443,331.722178,331.235443,1,served
458,331.235443,335.215905,331.722178,1,served
459,331.235443,334.634420,331.978735,3,served
460,331.235443,338.980442,334.308571,0,served
