customer_id,arrival_time,departure_time,service_start_time,server_id,exit_reason
519,300.966195,303.255343,302.856762,3,served
520,306.121584,306.625881,306.121584,3,served
521,309.195680,309.572475,309.195680,3,served
522,309.447124,311.965327,309.447124,0,served
523,309.447124,309.611247,309.447124,1,served
524,309.447124,310.506448,309.447124,2,served
525,311.882446,313.637187,311.882446,3,served
526,312.108124,314.715762,312.108124,0,served
527,314.917218,316.419529,314.917218,3,served
528,314.917218,317.314731,314.917218,0,served
529,317.763202,318.832813,317.763202,3,served
530,319.448861,319.907523,319.448861,3,served
531,320.776916,320.853151,320.776916,3,served
532,321.750525,323.042183,321.750525,3,served
533,321.914970,322.881611,321.914970,0,served
534,321.914970,323.992056,321.914970,1,served
535,322.346446,328.817610,322.346446,2,served
536,322.346446,325.795937,322.881611,0,served
537,326.698796,327.337124,326.698796,3,served
538,327.149160,328.539517,327.149160,0,served
539,327.149160,327.199346,327.149160,1,served
540,327.195554,328.124382,327.199346,1,served
541,327.367372,327.410517,327.367372,3,served
542,327.875973,328.436687,327.875973,3,served
543,328.234714,332.032893,328.234714,1,served
544,328.234714,329.123463,328.436687,3,served
545,330.417598,331.797968,330.417598,3,served
546,330.524707,331.877990,330.524707,0,served
547,331.026029,332.534739,331.026029,2,served
548,334.091644,334.214544,334.091644,3,served
549,336.420786,337.441494,336.420786,3,served
550,337.287857,338.078071,337.287857,0,served
551,337.287857,337.910716,337.287857,1,served
552,337.435099,338.235186,337.435099,2,served
553,337.435099,338.454403,337.441494,3,served
554,337.435099,338.855910,337.910716,1,served
555,337.435099,338.129479,338.078071,0,served
556,337.435099,338.918613,338.129479,0,served
557,339.169860,341.874038,339.169860,3,served
558,339.169860,343.056414,339.169860,0,served
559,340.742256,348.759856,340.742256,1,served
560,340.742256,340.894271,340.742256,2,served
561,342.480147,343.729961,342.480147,3,served
562,342.480147,349.392795,342.480147,2,served
563,343.680426,344.347345,343.680426,0,served
564,344.892833,346.200247,344.892833,3,served
565,346.951603,348.090184,346.951603,3,served
566,347.595307,351.082842,347.595307,0,served
567,347.619131,348.205721,348.090184,3,served
568,348.219328,349.156121,348.219328,3,served
569,348.219328,349.512665,348.759856,1,served
570,348.219328,349.620576,349.156121,3,served
571,348.219328,350.393225,349.392795,2,served
572,350.205885,351.024521,350.205885,3,served
573,350.205885,352.101068,350.205885,1,served
